id,element,useCase,type,outboundDegree,inboundDegree
1,User:Map,Navigate in AR Mode,0,undefined,undefined
2,Check if the location is inside a geofence:Places,Navigate in AR Mode,0,undefined,undefined
3,Map:Check if the location is inside a geofence,Navigate in AR Mode,0,undefined,undefined
4,Get Location:Check if the location is inside a geofence,Navigate in AR Mode,0,undefined,undefined
5,Get Location:Location,Navigate in AR Mode,0,undefined,undefined
6,Map:Get Location,Navigate in AR Mode,0,undefined,undefined
7,stl#User:Map,Navigate in AR Mode,0,undefined,undefined
