id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Enter key requirements in filter->User:Enter key requirements in filter->Enter key requirements in filter:Send the form to backend and call the function to fetch the suitable results.->Send the form to backend and call the function to fetch the suitable results.:Call Display Process->Call Display Process:Homepage,Search,TRAN_NA,5,1,2.25,4,11.25
2,stl#User:Click Search Button->User:Click Search Button->Click Search Button:Send the form to backend and call the function to fetch the suitable results.->Send the form to backend and call the function to fetch the suitable results.:Call Display Process->Call Display Process:Homepage,Search,TRAN_NA,5,2,2.25,4,11.25
3,stl#User:Receive results data->User:Receive results data->Receive results data:Call Display Process->Call Display Process:Homepage,Search,TRAN_NA,4,2,2.3333333333333335,3,9.333333333333334
4,stl#User:Homepage->User:Homepage,Search,CTRL;EXTCLL;INT,2,0,3,1,6
