id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Admin:Course management page-->Admin:Course management page-->Course management page:verify course information-->verify course information:save course info-->save course info:course,Modify course,TRAN_NA,5,3,5.25,4,26.25
2,stl#Admin:Course management page-->Admin:Course management page-->Course management page:verify course information-->verify course information:Invalid course information-->Invalid course information:delete course-->delete course:course,Modify course,TRAN_NA,6,3,4.8,5,28.799999999999997
3,stl#Admin:Course management page-->Admin:Course management page-->Course management page:verify course information-->verify course information:Invalid course information-->Invalid course information:delete course-->delete course:Redirect to home page-->Redirect to home page:Email protocol,Modify course,TRAN_NA,7,2,4.166666666666667,6,29.166666666666668
4,stl#Admin:Course management page-->Admin:Course management page-->Course management page:verify course information-->verify course information:Invalid course information-->Invalid course information:delete course-->delete course:Redirect to home page-->Redirect to home page:home page,Modify course,TRAN_NA,7,3,4.666666666666667,6,32.66666666666667
5,stl#Admin:Course management page-->Admin:Course management page-->Course management page:Redirect to home page-->Redirect to home page:Email protocol,Modify course,TRAN_NA,4,1,4.333333333333333,3,17.333333333333332
6,stl#Admin:Course management page-->Admin:Course management page-->Course management page:Redirect to home page-->Redirect to home page:home page,Modify course,TRAN_NA,4,2,5.333333333333333,3,21.333333333333332
7,stl#Admin:home page-->Admin:home page,Modify course,CTRL;EXTCLL;INT,2,0,5,1,10
8,stl#Admin:Invalid course information-->Admin:Invalid course information-->Invalid course information:delete course-->delete course:course,Modify course,TRAN_NA,4,2,5,3,20
9,stl#Admin:Invalid course information-->Admin:Invalid course information-->Invalid course information:delete course-->delete course:Redirect to home page-->Redirect to home page:Email protocol,Modify course,TRAN_NA,5,1,4,4,20
10,stl#Admin:Invalid course information-->Admin:Invalid course information-->Invalid course information:delete course-->delete course:Redirect to home page-->Redirect to home page:home page,Modify course,TRAN_NA,5,2,4.75,4,23.75
