id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Show Empty Result Page->User:Show Empty Result Page->Show Empty Result Page:Event Collection->Event Collection:Search Result Page->Search Result Page:Search API->Search API:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search,Search by event,TRAN_NA,10,9,17.25,4,172.5
2,stl#User:Show Empty Result Page->User:Show Empty Result Page->Show Empty Result Page:Event Collection->Event Collection:Search Result Page->Search Result Page:Search API->Search API:Pop up Server Error Message->Pop up Server Error Message:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text,Search by event,TRAN_NA,11,10,14.4,5,158.4
3,stl#User:Show Empty Result Page->User:Show Empty Result Page->Show Empty Result Page:Event Collection->Event Collection:Search Result Page->Search Result Page:Search API->Search API:Event Collection->Event Collection:Search Result Page,Search by event,TRAN_NA,7,6,11.666666666666666,3,81.66666666666666
4,stl#User:Show Empty Result Page->User:Show Empty Result Page->Show Empty Result Page:Event Collection->Event Collection:Search Result Page->Search Result Page:Search API->Search API:Event Collection->Event Collection:Pop up daabase Error Message->Pop up daabase Error Message:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage,Search by event,TRAN_NA,12,11,16.2,5,194.39999999999998
5,stl#User:Show Empty Result Page->User:Show Empty Result Page->Show Empty Result Page:Event Collection->Event Collection:Pop up daabase Error Message->Pop up daabase Error Message:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage,Search by event,TRAN_NA,9,8,12.2,5,109.8
6,stl#User:Search Result Page->User:Search Result Page->Search Result Page:Search API->Search API:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search,Search by event,CTRL,8,7,20,3,160
7,stl#User:Search Result Page->User:Search Result Page->Search Result Page:Search API->Search API:Pop up Server Error Message->Pop up Server Error Message:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text,Search by event,TRAN_NA,9,8,15.75,4,141.75
8,stl#User:Search Result Page->User:Search Result Page->Search Result Page:Search API->Search API:Event Collection->Event Collection:Search Result Page->Search Result Page:Search API,Search by event,TRAN_NA,6,5,12.333333333333334,3,74
9,stl#User:Search Result Page->User:Search Result Page->Search Result Page:Search API->Search API:Event Collection->Event Collection:Pop up daabase Error Message->Pop up daabase Error Message:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage,Search by event,TRAN_NA,10,9,14.4,5,144
10,stl#User:Search Event Homepage->User:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text,Search by event,CTRL,6,5,21.5,2,129
11,stl#Actor:Search Event Homepage->Actor:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text,Search by event,CTRL,6,5,21.5,2,129
12,stl#Actor:Show Empty Result Page->Actor:Show Empty Result Page->Show Empty Result Page:Event Collection->Event Collection:Search Result Page->Search Result Page:Search API->Search API:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search,Search by event,TRAN_NA,10,9,17.25,4,172.5
13,stl#Actor:Show Empty Result Page->Actor:Show Empty Result Page->Show Empty Result Page:Event Collection->Event Collection:Search Result Page->Search Result Page:Search API->Search API:Pop up Server Error Message->Pop up Server Error Message:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text,Search by event,TRAN_NA,11,10,14.4,5,158.4
14,stl#Actor:Show Empty Result Page->Actor:Show Empty Result Page->Show Empty Result Page:Event Collection->Event Collection:Search Result Page->Search Result Page:Search API->Search API:Event Collection->Event Collection:Search Result Page,Search by event,TRAN_NA,7,6,11.666666666666666,3,81.66666666666666
15,stl#Actor:Show Empty Result Page->Actor:Show Empty Result Page->Show Empty Result Page:Event Collection->Event Collection:Search Result Page->Search Result Page:Search API->Search API:Event Collection->Event Collection:Pop up daabase Error Message->Pop up daabase Error Message:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage,Search by event,TRAN_NA,12,11,16.2,5,194.39999999999998
16,stl#Actor:Show Empty Result Page->Actor:Show Empty Result Page->Show Empty Result Page:Event Collection->Event Collection:Pop up daabase Error Message->Pop up daabase Error Message:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage,Search by event,TRAN_NA,9,8,12.2,5,109.8
17,stl#Actor:Search Result Page->Actor:Search Result Page->Search Result Page:Search API->Search API:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search,Search by event,CTRL,8,7,20,3,160
18,stl#Actor:Search Result Page->Actor:Search Result Page->Search Result Page:Search API->Search API:Pop up Server Error Message->Pop up Server Error Message:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text,Search by event,TRAN_NA,9,8,15.75,4,141.75
19,stl#Actor:Search Result Page->Actor:Search Result Page->Search Result Page:Search API->Search API:Event Collection->Event Collection:Search Result Page->Search Result Page:Search API,Search by event,TRAN_NA,6,5,12.333333333333334,3,74
20,stl#Actor:Search Result Page->Actor:Search Result Page->Search Result Page:Search API->Search API:Event Collection->Event Collection:Pop up daabase Error Message->Pop up daabase Error Message:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage,Search by event,TRAN_NA,10,9,14.4,5,144
