id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Actor:dropdown settings menu->Actor:dropdown settings menu->dropdown settings menu:query projects->query projects:Projects list screen->Projects list screen:Query project detail->Query project detail:Project detail,Change Project,TRAN_NA,6,3,8.4,5,50.400000000000006
2,stl#Actor:dropdown settings menu->Actor:dropdown settings menu->dropdown settings menu:query projects->query projects:Projects list screen->Projects list screen:Query project detail->Query project detail:Project,Change Project,TRAN_NA,6,3,8.4,5,50.400000000000006
3,stl#Actor:dropdown settings menu->Actor:dropdown settings menu->dropdown settings menu:query projects->query projects:Project,Change Project,TRAN_NA,4,2,7.333333333333333,3,29.333333333333332
4,stl#Actor:Projects list screen->Actor:Projects list screen->Projects list screen:Query project detail->Query project detail:Project detail,Change Project,TRAN_NA,4,2,10,3,40
5,stl#Actor:Projects list screen->Actor:Projects list screen->Projects list screen:Query project detail->Query project detail:Project,Change Project,TRAN_NA,4,2,10,3,40
6,stl#Actor:Selecting settings button->Actor:Selecting settings button->Selecting settings button:Display dropdown settings menu->Display dropdown settings menu:dropdown settings menu->dropdown settings menu:query projects->query projects:Projects list screen->Projects list screen:Query project detail->Query project detail:Project detail,Change Project,TRAN_NA,8,3,6.571428571428571,7,52.57142857142857
7,stl#Actor:Selecting settings button->Actor:Selecting settings button->Selecting settings button:Display dropdown settings menu->Display dropdown settings menu:dropdown settings menu->dropdown settings menu:query projects->query projects:Projects list screen->Projects list screen:Query project detail->Query project detail:Project,Change Project,TRAN_NA,8,3,6.571428571428571,7,52.57142857142857
8,stl#Actor:Selecting settings button->Actor:Selecting settings button->Selecting settings button:Display dropdown settings menu->Display dropdown settings menu:dropdown settings menu->dropdown settings menu:query projects->query projects:Project,Change Project,TRAN_NA,6,2,5.2,5,31.200000000000003
9,stl#Actor:Project detail->Actor:Project detail,Change Project,CTRL;EXTCLL;DM;EI,2,0,10,1,20
