id,path,functional,transactional,path_length,diagram,useCase
1,User->Save Favorite Job Button->Save favorite jobs->saved successfully message,EQ,CTRL|INT,undefined,Mark favorite jobs,Mark favorite jobs
2,User->Save Favorite Job Button->Save favorite jobs->Favorite Jobs,EI,CTRL|DM|EI,undefined,Mark favorite jobs,Mark favorite jobs
3,User->Save Favorite Job Button->Save favorite jobs->saved unsuccessfully message,EQ,CTRL|INT,undefined,Mark favorite jobs,Mark favorite jobs
