id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Show in-App purchases,control,0,1,Use Weapon,Use Weapon,
2,Reduce Weapon Count,control,0,1,Use Weapon,Use Weapon,
3,Flick Weapon,control,3,1,Use Weapon,Use Weapon,
4,Battle Scene,boundary,1,1,Use Weapon,Use Weapon,
5,Weapon,entity,0,1,Use Weapon,Use Weapon,
6,User,actor,1,0,Use Weapon,Use Weapon,
