id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,verify course information,control,2,1,Modify course,Modify course,
2,course,entity,0,2,Modify course,Modify course,
3,Invalid course information,boundary,1,2,Modify course,Modify course,
4,Redirect to home page,control,2,2,Modify course,Modify course,
5,home page,boundary,0,2,Modify course,Modify course,
6,save course info,control,1,1,Modify course,Modify course,
7,Course management page,boundary,2,1,Modify course,Modify course,
8,Admin,actor,3,0,Modify course,Modify course,
