id,path,functional,transactional,path_length,diagram,useCase
1,User->Logout button->clear current session->Session,EI,CTRL|DM|EI,undefined,Logout,Logout
2,User->Logout button->clear current session->redirect to login page->Login page,EQ,CTRL|INT,undefined,Logout,Logout
