id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Session,entity,0,1,Logout,Logout,
2,redirect to login page,control,1,2,Logout,Logout,
3,Login page,boundary,0,3,Logout,Logout,
4,clear current session,control,3,1,Logout,Logout,
5,Logout button,boundary,1,1,Logout,Logout,
6,User,actor,2,0,Logout,Logout,
