id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Homepage->User:Homepage,Apply for jobs,2,0,1,0,0
2,stl#User:Apply for jobs page->User:Apply for jobs page->Apply for jobs page:Fill information and apply a job->Fill information and apply a job:Show confirmation page->Show confirmation page:Apply for jobs page->Apply for jobs page:Fill information and apply a job,Apply for jobs,6,0,5,0,0
3,stl#User:Apply for jobs page->User:Apply for jobs page->Apply for jobs page:Fill information and apply a job->Fill information and apply a job:Show confirmation page->Show confirmation page:Homepage,Apply for jobs,5,0,4,0,0
4,stl#User:Apply fovolunteer page->User:Apply fovolunteer page->Apply fovolunteer page:Fill information and apply a volunteer->Fill information and apply a volunteer:Show confirmation page->Show confirmation page:Apply fovolunteer page->Apply fovolunteer page:Fill information and apply a volunteer,Apply to volunteer,6,0,5,0,0
5,stl#User:Apply fovolunteer page->User:Apply fovolunteer page->Apply fovolunteer page:Fill information and apply a volunteer->Fill information and apply a volunteer:Show confirmation page->Show confirmation page:Homepage,Apply to volunteer,5,0,4,0,0
6,stl#User:Homepage->User:Homepage,Apply to volunteer,2,0,1,0,0
7,stl#User:Homepage->User:Homepage,Donate money to CSC,2,0,1,0,0
8,stl#User:Donating money page->User:Donating money page->Donating money page:choose  method for donation->choose  method for donation:Show confirmation page->Show confirmation page:Donating money page->Donating money page:choose  method for donation,Donate money to CSC,6,0,5,0,0
9,stl#User:Donating money page->User:Donating money page->Donating money page:choose  method for donation->choose  method for donation:Show confirmation page->Show confirmation page:Homepage,Donate money to CSC,5,0,4,0,0
10,stl#User:Forward artifact to department page->User:Forward artifact to department page->Forward artifact to department page:Forward artifact to department->Forward artifact to department:Show confirmation page->Show confirmation page:Forward artifact to department page->Forward artifact to department page:Forward artifact to department,Forward artifact to department,6,4,1,0,0
11,stl#User:Forward artifact to department page->User:Forward artifact to department page->Forward artifact to department page:Forward artifact to department->Forward artifact to department:Show confirmation page->Show confirmation page:Homepage,Forward artifact to department,5,2,2,0,0
12,stl#User:Homepage->User:Homepage,Forward artifact to department,2,0,1,0,0
13,stl#User:Maintain social network page->User:Maintain social network page->Maintain social network page:Maintain social network->Maintain social network:Show confirmation page->Show confirmation page:Homepage,Maintain social network,5,1,3,0,0
14,stl#User:Maintain social network page->User:Maintain social network page->Maintain social network page:Maintain social network->Maintain social network:Show confirmation page->Show confirmation page:Maintain social network page->Maintain social network page:Maintain social network,Maintain social network,6,2,3,0,0
15,stl#User:Homepage->User:Homepage,Maintain social network,2,0,1,0,0
16,stl#User:Homepage->User:Homepage,Post on social networks,2,0,1,0,0
17,stl#User:Post on social newwork  page->User:Post on social newwork  page->Post on social newwork  page:Post on social networks ->Post on social networks :Show confirmation page->Show confirmation page:Homepage,Post on social networks,5,2,2,0,0
18,stl#User:Post on social newwork  page->User:Post on social newwork  page->Post on social newwork  page:Post on social networks ->Post on social networks :Show confirmation page->Show confirmation page:Post on social newwork  page->Post on social newwork  page:Post on social networks ,Post on social networks,6,4,1,0,0
19,stl#User:Homepage->User:Homepage,Update & Maintain website,2,0,1,0,0
20,stl#User:Maintainer manages website page->User:Maintainer manages website page->Maintainer manages website page:logs into administrator panel  and updates the data ->logs into administrator panel  and updates the data :Show confirmation page->Show confirmation page:Homepage,Update & Maintain website,5,2,2,0,0
21,stl#User:Maintainer manages website page->User:Maintainer manages website page->Maintainer manages website page:logs into administrator panel  and updates the data ->logs into administrator panel  and updates the data :Show confirmation page->Show confirmation page:Maintainer manages website page->Maintainer manages website page:logs into administrator panel  and updates the data ,Update & Maintain website,6,4,1,0,0
22,stl#User:Homepage->User:Homepage,View Joblist,2,0,1,0,0
23,stl#User:View joblist page->User:View joblist page->View joblist page:select a  job list->select a  job list:Show confirmation page->Show confirmation page:Homepage,View Joblist,5,0,4,0,0
24,stl#User:View joblist page->User:View joblist page->View joblist page:select a  job list->select a  job list:Show confirmation page->Show confirmation page:View joblist page->View joblist page:select a  job list,View Joblist,6,0,5,0,0
25,stl#User:View and RSVP for events page->User:View and RSVP for events page->View and RSVP for events page:select pages of upcoming events->select pages of upcoming events:Show confirmation page->Show confirmation page:Homepage,View and RSVP for events,5,0,4,0,0
26,stl#User:View and RSVP for events page->User:View and RSVP for events page->View and RSVP for events page:select pages of upcoming events->select pages of upcoming events:Show confirmation page->Show confirmation page:View and RSVP for events page->View and RSVP for events page:select pages of upcoming events,View and RSVP for events,6,0,5,0,0
27,stl#User:Homepage->User:Homepage,View and RSVP for events,2,0,1,0,0
