NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Apply for jobs,3,8,0,6,0,6,0,0,0,0,0,3,0,0,0,3,4.333333333333333,4.4,3.3333333333333335,1.3333333333333333,19.066666666666666,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,8.1431,5.191400000000001
2,Apply to volunteer,3,8,0,6,0,6,0,0,0,0,0,3,0,0,0,3,4.333333333333333,4.4,3.3333333333333335,0.3333333333333333,19.066666666666666,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,8.1431,5.1914
3,Donate money to CSC,3,8,0,6,0,6,0,0,0,0,0,3,0,0,0,3,4.333333333333333,4.4,3.3333333333333335,0.3333333333333333,19.066666666666666,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,8.1431,5.191400000000001
4,Forward artifact to department,3,8,0,6,3,3,0,0,0,0,0,1,0,0,2,1,13,3,10,1,39,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,5.2613,3.5953999999999997
5,Maintain social network,3,8,0,6,1,5,0,0,0,0,0,1,0,0,2,1,13,2.8,10,1,36.4,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,4.3621,3.6429
6,Post on social networks,3,8,0,6,3,3,0,0,0,0,0,1,0,0,2,1,13,3,10,1,39,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,5.2613,3.5953999999999997
7,Update & Maintain website,3,8,0,6,3,3,0,0,0,0,0,1,0,0,2,1,13,3,10,3,39,0,0,10,3,3,3,3,3,3,3,3.0443999999999996,5.2613,3.5953999999999997
8,View Joblist,3,8,0,6,0,6,0,0,0,0,0,3,0,0,0,3,4.333333333333333,3,3.3333333333333335,0.3333333333333333,13,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,5.2613,3.5953999999999997
9,View and RSVP for events,3,8,0,6,0,6,0,0,0,0,0,3,0,0,0,3,4.333333333333333,5,3.3333333333333335,0.3333333333333333,21.666666666666664,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,9.079799999999999,6.036900000000001
10,Use Case1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Use Case2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
