id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:search with criteria panel-->User:search with criteria panel-->search with criteria panel:display volunteer table by criteria-->display volunteer table by criteria:volunteer table-->volunteer table:display specific volunteer-->display specific volunteer:volunteer,Search volunteer information,TRAN_NA,6,0,11,5,66
2,stl#User:search with criteria panel-->User:search with criteria panel-->search with criteria panel:display volunteer table by criteria-->display volunteer table by criteria:volunteer table-->volunteer table:display specific volunteer-->display specific volunteer:specific volunteer information,Search volunteer information,TRAN_NA,6,0,11,5,66
3,stl#User:search with criteria panel-->User:search with criteria panel-->search with criteria panel:display volunteer table by criteria-->display volunteer table by criteria:no volunteer page,Search volunteer information,TRAN_NA,4,0,9.666666666666666,3,38.666666666666664
4,stl#User:search with criteria panel-->User:search with criteria panel-->search with criteria panel:display volunteer table by criteria-->display volunteer table by criteria:volunteer,Search volunteer information,TRAN_NA,4,0,9.666666666666666,3,38.666666666666664
5,stl#User:"my volunteer" link-->User:"my volunteer" link-->"my volunteer" link:show criteria for search-->show criteria for search:search with criteria panel-->search with criteria panel:display volunteer table by criteria-->display volunteer table by criteria:volunteer table-->volunteer table:display specific volunteer-->display specific volunteer:volunteer,Search volunteer information,TRAN_NA,8,1,10.142857142857142,7,81.14285714285714
6,stl#User:"my volunteer" link-->User:"my volunteer" link-->"my volunteer" link:show criteria for search-->show criteria for search:search with criteria panel-->search with criteria panel:display volunteer table by criteria-->display volunteer table by criteria:volunteer table-->volunteer table:display specific volunteer-->display specific volunteer:specific volunteer information,Search volunteer information,TRAN_NA,8,1,10.142857142857142,7,81.14285714285714
7,stl#User:"my volunteer" link-->User:"my volunteer" link-->"my volunteer" link:show criteria for search-->show criteria for search:search with criteria panel-->search with criteria panel:display volunteer table by criteria-->display volunteer table by criteria:no volunteer page,Search volunteer information,TRAN_NA,6,1,9,5,54
8,stl#User:"my volunteer" link-->User:"my volunteer" link-->"my volunteer" link:show criteria for search-->show criteria for search:search with criteria panel-->search with criteria panel:display volunteer table by criteria-->display volunteer table by criteria:volunteer,Search volunteer information,TRAN_NA,6,1,9,5,54
9,stl#User:specific volunteer information-->User:specific volunteer information,Search volunteer information,CTRL,2,0,13,1,26
10,stl#User:volunteer table-->User:volunteer table-->volunteer table:display specific volunteer-->display specific volunteer:volunteer,Search volunteer information,CTRL,4,0,13,3,52
11,stl#User:volunteer table-->User:volunteer table-->volunteer table:display specific volunteer-->display specific volunteer:specific volunteer information,Search volunteer information,CTRL,4,0,13,3,52
12,stl#User:no volunteer page-->User:no volunteer page,Search volunteer information,CTRL,2,0,13,1,26
