id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,confirm dialog,boundary,2,2,Show the website,Show the website,
2,display confirm tab,control,2,1,Show the website,Show the website,
3,List of websites,boundary,1,3,Show the website,Show the website,
4,websites,entity,0,3,Show the website,Show the website,
5,query crawling list of websites,control,2,1,Show the website,Show the website,
6,websites tab,boundary,1,1,Show the website,Show the website,
7,Contractor,actor,3,0,Show the website,Show the website,
