id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,no available comments,boundary,0,2,View Status of Submitted Comment,View Status of Submitted Comment,
2,comment status view,boundary,0,2,View Status of Submitted Comment,View Status of Submitted Comment,
3,comment,entity,0,1,View Status of Submitted Comment,View Status of Submitted Comment,
4,query comments,control,3,1,View Status of Submitted Comment,View Status of Submitted Comment,
5,view status of submitted comments button,boundary,1,1,View Status of Submitted Comment,View Status of Submitted Comment,
6,User,actor,3,0,View Status of Submitted Comment,View Status of Submitted Comment,
