id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff
1,User:Add a business button-->Add a business button:display add business page-->display add business page:business input information-->business input information:save business information for verification-->save business information for verification:business,Add a new business,TRAN_NA,6,1,19,5,114
2,User:business input information-->business input information:save business information for verification-->save business information for verification:business,Add a new business,TRAN_NA,4,0,19,3,76
3,Admin:business info-->business info:save the approval status of the business-->save the approval status of the business:business,Add a new business,TRAN_NA,4,0,19,3,76
4,Admin:added business button-->added business button:redirect to search panel-->redirect to search panel:business input information-->business input information:save business information for verification-->save business information for verification:business,Add a new business,TRAN_NA,6,1,15.6,5,93.6
5,Admin:business list-->business list:query information for a specific business-->query information for a specific business:business info-->business info:save the approval status of the business-->save the approval status of the business:business,Add a new business,TRAN_NA,6,0,19,5,114
6,Admin:business list-->business list:query information for a specific business-->query information for a specific business:business,Add a new business,TRAN_NA,4,0,19,3,76
7,User:claim page-->claim page:save claim information for verification-->save claim information for verification:claim information,Business Claim,CTRL,4,1,22,3,88
8,User:Claim button-->Claim button:display claim page-->display claim page:claim page-->claim page:save claim information for verification-->save claim information for verification:claim information,Business Claim,CTRL,6,2,22,5,132
9,Admin:load claims button-->load claims button:display claims requests-->display claims requests:list of claims-->list of claims:Query claim detail-->Query claim detail:claim information,Business Claim,CTRL,6,0,22,5,132
10,Admin:load claims button-->load claims button:display claims requests-->display claims requests:list of claims-->list of claims:Query claim detail-->Query claim detail:Claim Detail-->Claim Detail:save the approval status of claim-->save the approval status of claim:remove claim information-->remove claim information:claim information,Business Claim,CTRL,9,0,22,8,198
11,Admin:load claims button-->load claims button:display claims requests-->display claims requests:list of claims-->list of claims:Query claim detail-->Query claim detail:Claim Detail-->Claim Detail:save the approval status of claim-->save the approval status of claim:claim information,Business Claim,CTRL,8,0,22,7,176
12,Admin:load claims button-->load claims button:display claims requests-->display claims requests:claim information,Business Claim,CTRL,4,0,22,3,88
13,Admin:Claim Detail-->Claim Detail:save the approval status of claim-->save the approval status of claim:remove claim information-->remove claim information:claim information,Business Claim,CTRL,5,0,22,4,110
14,Admin:Claim Detail-->Claim Detail:save the approval status of claim-->save the approval status of claim:claim information,Business Claim,CTRL,4,0,22,3,88
15,Admin:list of claims-->list of claims:Query claim detail-->Query claim detail:claim information,Business Claim,CTRL,4,0,22,3,88
16,Admin:list of claims-->list of claims:Query claim detail-->Query claim detail:Claim Detail-->Claim Detail:save the approval status of claim-->save the approval status of claim:remove claim information-->remove claim information:claim information,Business Claim,CTRL,7,0,22,6,154
17,Admin:list of claims-->list of claims:Query claim detail-->Query claim detail:Claim Detail-->Claim Detail:save the approval status of claim-->save the approval status of claim:claim information,Business Claim,CTRL,6,0,22,5,132
