id,path,transactional,path_length,diagram,useCase
1,User->Post comment page->validate the posted comment->save comment->comment,CTRL,5,Post to a specific thread on forum,Post to a specific thread on forum
2,User->Post comment page->validate the posted comment->save comment->comment,DM,5,Post to a specific thread on forum,Post to a specific thread on forum
3,User->Post comment page->validate the posted comment->save comment->comment,EI,5,Post to a specific thread on forum,Post to a specific thread on forum
4,User->Post comment page->validate the posted comment->save comment->comment is posted successfully message,CTRL,5,Post to a specific thread on forum,Post to a specific thread on forum
5,User->Post comment page->validate the posted comment->save comment->comment is posted successfully message,INT,5,Post to a specific thread on forum,Post to a specific thread on forum
6,User->Post comment page->validate the posted comment->save comment->error in the posted comment,CTRL,5,Post to a specific thread on forum,Post to a specific thread on forum
7,User->Post comment page->validate the posted comment->save comment->error in the posted comment,INT,5,Post to a specific thread on forum,Post to a specific thread on forum
8,User->Forum page->query thread detail->thread,CTRL,4,Post to a specific thread on forum,Post to a specific thread on forum
9,User->Forum page->query thread detail->thread,DM,4,Post to a specific thread on forum,Post to a specific thread on forum
10,User->Forum page->query thread detail->thread,EI,4,Post to a specific thread on forum,Post to a specific thread on forum
11,User->Forum page->query thread detail->load comment input field->Post comment page,CTRL,5,Post to a specific thread on forum,Post to a specific thread on forum
12,User->Forum page->query thread detail->load comment input field->Post comment page,INT,5,Post to a specific thread on forum,Post to a specific thread on forum
