id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Valet:address input dialog->Valet:address input dialog->address input dialog:validate the address form->validate the address form:Invalid input address->Invalid input address:redirect to addresss input page->redirect to addresss input page:address input dialog->address input dialog:validate the address form,Add location,7,4,0,2,0
2,stl#Valet:address input dialog->Valet:address input dialog->address input dialog:validate the address form->validate the address form:search for best match->search for best match:Error message when connecting,Add location,5,2,1,1,0
3,stl#Valet:address input dialog->Valet:address input dialog->address input dialog:validate the address form->validate the address form:search for best match->search for best match:matched results for locations,Add location,5,3,0,1,0
4,stl#Valet:address input dialog->Valet:address input dialog->address input dialog:validate the address form->validate the address form:search for best match->search for best match:Google Places API,Add location,5,2,1,1,0
5,stl#Valet:Add location button->Valet:Add location button->Add location button:displays a prompt for inputing address->displays a prompt for inputing address:address input dialog->address input dialog:validate the address form->validate the address form:Invalid input address->Invalid input address:redirect to addresss input page->redirect to addresss input page:address input dialog->address input dialog:validate the address form,Add location,9,6,0,2,0
6,stl#Valet:Add location button->Valet:Add location button->Add location button:displays a prompt for inputing address->displays a prompt for inputing address:address input dialog->address input dialog:validate the address form->validate the address form:search for best match->search for best match:Error message when connecting,Add location,7,4,1,1,0
7,stl#Valet:Add location button->Valet:Add location button->Add location button:displays a prompt for inputing address->displays a prompt for inputing address:address input dialog->address input dialog:validate the address form->validate the address form:search for best match->search for best match:matched results for locations,Add location,7,5,0,1,0
8,stl#Valet:Add location button->Valet:Add location button->Add location button:displays a prompt for inputing address->displays a prompt for inputing address:address input dialog->address input dialog:validate the address form->validate the address form:search for best match->search for best match:Google Places API,Add location,7,4,1,1,0
9,stl#Valet:Invalid input address->Valet:Invalid input address->Invalid input address:redirect to addresss input page->redirect to addresss input page:address input dialog->address input dialog:validate the address form->validate the address form:Invalid input address->Invalid input address:redirect to addresss input page,Add location,7,5,0,1,0
10,stl#Valet:Invalid input address->Valet:Invalid input address->Invalid input address:redirect to addresss input page->redirect to addresss input page:address input dialog->address input dialog:validate the address form->validate the address form:search for best match->search for best match:Error message when connecting,Add location,7,4,1,1,0
11,stl#Valet:Invalid input address->Valet:Invalid input address->Invalid input address:redirect to addresss input page->redirect to addresss input page:address input dialog->address input dialog:validate the address form->validate the address form:search for best match->search for best match:matched results for locations,Add location,7,5,0,1,0
12,stl#Valet:Invalid input address->Valet:Invalid input address->Invalid input address:redirect to addresss input page->redirect to addresss input page:address input dialog->address input dialog:validate the address form->validate the address form:search for best match->search for best match:Google Places API,Add location,7,4,1,1,0
13,stl#Valet:matched results for locations->Valet:matched results for locations,Add location,2,1,0,0,0
14,stl#Valet:Error message when connecting->Valet:Error message when connecting,Add location,2,0,1,0,0
