id,path,functional,transactional,path_length,diagram,useCase
1,User->Login page->validate user information->incorrect user information,EQ,CTRL|INT,undefined,Login,Login
2,User->Login page->validate user information->account,EI,CTRL|DM|EI,undefined,Login,Login
3,User->Login page->validate user information->user profile and search page,EQ,CTRL|INT,undefined,Login,Login
