id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#MediaPlaybackActivity_onKeyDown->MediaPlaybackActivity_onKeyDown->MediaPlaybackActivity_seekMethod1->MediaPlaybackActivity_seekMethod2->MediaPlaybackActivity_useDpadMusicControl->MediaPlaybackActivity_scanForward->MediaPlaybackActivity_toggleShuffle->MediaPlaybackActivity_doPauseResume,src,CTRL,8,14,22,7,176
2,stl#MediaPlaybackActivity_onKeyDown->MediaPlaybackActivity_onKeyDown->MediaPlaybackActivity_seekMethod1->MediaPlaybackActivity_seekMethod2->MediaPlaybackActivity_useDpadMusicControl->MediaPlaybackActivity_scanBackward->MediaPlaybackActivity_useDpadMusicControl,src,CTRL,7,12,22,6,154
3,stl#MediaPlaybackActivity_onKeyUp->MediaPlaybackActivity_onKeyUp,src,CTRL,2,2,22,1,44
4,stl#MediaPlaybackActivity_onActivityResult->MediaPlaybackActivity_onActivityResult,src,CTRL,2,2,22,1,44
5,stl#MediaPlaybackActivity_onCreateOptionsMenu->MediaPlaybackActivity_onCreateOptionsMenu->AlbumBrowserActivity_getCurrentAudioId,src,CTRL,3,10,18,2,54
6,stl#MediaPlaybackActivity_onResume->MediaPlaybackActivity_onResume->MediaPlaybackActivity_updateTrackInfo->MediaPlaybackActivity_setPauseButtonImage,src,CTRL,4,6,22,3,88
7,stl#MediaPlaybackActivity_onResume->MediaPlaybackActivity_onResume->MediaPlaybackActivity_updateTrackInfo->MediaPlaybackActivity_queueNextRefresh,src,CTRL,4,6,22,3,88
8,stl#MediaPlaybackActivity_onStart->MediaPlaybackActivity_onStart->MediaPlaybackActivity_updateTrackInfo->MediaPlaybackActivity_setPauseButtonImage,src,CTRL,4,6,22,3,88
9,stl#MediaPlaybackActivity_onStart->MediaPlaybackActivity_onStart->MediaPlaybackActivity_updateTrackInfo->MediaPlaybackActivity_queueNextRefresh,src,CTRL,4,6,22,3,88
10,stl#MediaPlaybackActivity_onStop->MediaPlaybackActivity_onStop->AlbumBrowserActivity_unbindFromService,src,CTRL,3,10,18,2,54
11,stl#MediaPlaybackActivity_onLongClick->MediaPlaybackActivity_onLongClick,src,CTRL,2,2,22,1,44
12,stl#MediaPlaybackActivity_onTouch->MediaPlaybackActivity_onTouch,src,CTRL,2,2,22,1,44
13,stl#MediaPlaybackActivity_onCreate->MediaPlaybackActivity_onCreate->RepeatingImageButton_setRepeatListener->RepeatingImageButton_setRepeatListener,src,CTRL,4,4,10.666666666666666,3,42.666666666666664
14,stl#MediaPlaybackService_onStartCommand->MediaPlaybackService_onStartCommand,src,CTRL,2,3,5,1,10
15,stl#MediaPlaybackService_onCreate->MediaPlaybackService_onCreate->MediaPlaybackService_registerExternalStorageListener->MediaPlaybackService_MultiPlayer->MediaPlaybackService_reloadQueue,src,CTRL,5,12,5,4,25
16,stl#AlbumBrowserActivity_onCreateOptionsMenu->AlbumBrowserActivity_onCreateOptionsMenu,src,CTRL,2,8,14,1,28
