id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:login page-->User:login page-->login page:link to dornife registration system forget password-->link to dornife registration system forget password:dornsife registration system,Login,4,2,1,0,0
2,stl#User:login page-->User:login page-->login page:verify input username and password combination-->verify input username and password combination:checkuser's role in db-->checkuser's role in db:user session,Login,5,1,2,1,0
3,stl#User:login page-->User:login page-->login page:verify input username and password combination-->verify input username and password combination:checkuser's role in db-->checkuser's role in db:redirect to specific index page-->redirect to specific index page:specific index page,Login,6,2,1,2,0
4,stl#User:login page-->User:login page-->login page:verify input username and password combination-->verify input username and password combination:failure login information,Login,4,1,2,0,0
5,stl#User:failure login information-->User:failure login information,Login,2,0,1,0,0
6,stl#User:specific index page-->User:specific index page,Login,2,0,0,1,0
