id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:list of document page->User:list of document page->list of document page:download documents to local machine->download documents to local machine:local storage,View JEP Document,4,1,0,2,0
2,stl#User:list of document page->User:list of document page->list of document page:download documents to local machine->download documents to local machine:select directory and file name dialog,View JEP Document,4,2,0,1,0
3,stl#User:select directory and file name dialog->User:select directory and file name dialog,View JEP Document,2,1,0,0,0
4,stl#User:records of the student page->User:records of the student page->records of the student page:download documents to local machine->download documents to local machine:local storage,View JEP Document,4,1,0,2,0
5,stl#User:records of the student page->User:records of the student page->records of the student page:download documents to local machine->download documents to local machine:select directory and file name dialog,View JEP Document,4,2,0,1,0
6,stl#User:"My Documents" link->User:"My Documents" link->"My Documents" link:Verify the existence of documents->Verify the existence of documents:records of the student page->records of the student page:download documents to local machine->download documents to local machine:local storage,View JEP Document,6,3,0,2,0
7,stl#User:"My Documents" link->User:"My Documents" link->"My Documents" link:Verify the existence of documents->Verify the existence of documents:records of the student page->records of the student page:download documents to local machine->download documents to local machine:select directory and file name dialog,View JEP Document,6,4,0,1,0
8,stl#User:"My Documents" link->User:"My Documents" link->"My Documents" link:Verify the existence of documents->Verify the existence of documents:documents,View JEP Document,4,3,0,0,0
9,stl#User:"My Documents" link->User:"My Documents" link->"My Documents" link:Verify the existence of documents->Verify the existence of documents:list of document page->list of document page:download documents to local machine->download documents to local machine:local storage,View JEP Document,6,3,0,2,0
10,stl#User:"My Documents" link->User:"My Documents" link->"My Documents" link:Verify the existence of documents->Verify the existence of documents:list of document page->list of document page:download documents to local machine->download documents to local machine:select directory and file name dialog,View JEP Document,6,4,0,1,0
