id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Admin:product detail->Admin:product detail->product detail:change product status->change product status:notify update of product->notify update of product:update of product message,Approve pending product,CTRL,5,0,16,4,80
2,stl#Admin:product detail->Admin:product detail->product detail:change product status->change product status:product,Approve pending product,CTRL,4,0,16,3,64
3,stl#Admin:products tab->Admin:products tab->products tab:redirect to all product lists->redirect to all product lists:product list->product list:query product detail->query product detail:product detail->product detail:change product status->change product status:notify update of product->notify update of product:update of product message,Approve pending product,CTRL,9,0,16,8,144
4,stl#Admin:products tab->Admin:products tab->products tab:redirect to all product lists->redirect to all product lists:product list->product list:query product detail->query product detail:product detail->product detail:change product status->change product status:product,Approve pending product,CTRL,8,0,16,7,128
5,stl#Admin:products tab->Admin:products tab->products tab:redirect to all product lists->redirect to all product lists:product list->product list:query product detail->query product detail:product,Approve pending product,CTRL,6,0,16,5,96
6,stl#Admin:products tab->Admin:products tab->products tab:redirect to all product lists->redirect to all product lists:product,Approve pending product,CTRL,4,0,16,3,64
7,stl#Admin:product list->Admin:product list->product list:query product detail->query product detail:product detail->product detail:change product status->change product status:notify update of product->notify update of product:update of product message,Approve pending product,CTRL,7,1,16,6,112
8,stl#Admin:product list->Admin:product list->product list:query product detail->query product detail:product detail->product detail:change product status->change product status:product,Approve pending product,CTRL,6,1,16,5,96
9,stl#Admin:product list->Admin:product list->product list:query product detail->query product detail:product,Approve pending product,CTRL,4,1,16,3,64
10,stl#Admin:update of product message->Admin:update of product message,Approve pending product,CTRL,2,0,16,1,32
