id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Admin->Click system setting button->Load system setting page->System Setting Page,EQ,CTRL|INT,4,undefined,1,0,1,Change App Settings,Change App Settings
2,Admin->System Setting Page->Store System Settings->System Settings,EI,CTRL|DM|EI,4,undefined,1,1,1,Change App Settings,Change App Settings
