id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Google plus,actor,0,1,Sharing articles to social media,Sharing articles to social media,
2,Facebook,actor,0,1,Sharing articles to social media,Sharing articles to social media,
3,Twitter,actor,0,1,Sharing articles to social media,Sharing articles to social media,
4,article,entity,0,1,Sharing articles to social media,Sharing articles to social media,
5,share to social network,control,4,1,Sharing articles to social media,Sharing articles to social media,
6,article info,boundary,1,2,Sharing articles to social media,Sharing articles to social media,
7,query article info,control,2,1,Sharing articles to social media,Sharing articles to social media,
8,Article list,boundary,1,1,Sharing articles to social media,Sharing articles to social media,
9,User,actor,2,0,Sharing articles to social media,Sharing articles to social media,
