id,path,transactional,path_length,diagram,useCase
1,User->Article list->query article info->article,CTRL,4,Sharing articles to social media,Sharing articles to social media
2,User->Article list->query article info->article,DM,4,Sharing articles to social media,Sharing articles to social media
3,User->Article list->query article info->article,EI,4,Sharing articles to social media,Sharing articles to social media
4,User->Article list->query article info->article info,CTRL,4,Sharing articles to social media,Sharing articles to social media
5,User->Article list->query article info->article info,INT,4,Sharing articles to social media,Sharing articles to social media
6,User->article info->share to social network->Twitter,CTRL,4,Sharing articles to social media,Sharing articles to social media
7,User->article info->share to social network->Twitter,EXTIVK,4,Sharing articles to social media,Sharing articles to social media
8,User->article info->share to social network->Facebook,CTRL,4,Sharing articles to social media,Sharing articles to social media
9,User->article info->share to social network->Facebook,EXTIVK,4,Sharing articles to social media,Sharing articles to social media
10,User->article info->share to social network->Google plus,CTRL,4,Sharing articles to social media,Sharing articles to social media
11,User->article info->share to social network->Google plus,EXTIVK,4,Sharing articles to social media,Sharing articles to social media
