id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->Article list->query article info->article,EI,CTRL|DM|EI,4,undefined,1,1,1,Sharing articles to social media,Sharing articles to social media
2,User->Article list->query article info->article info,EQ,CTRL|INT,4,undefined,1,0,1,Sharing articles to social media,Sharing articles to social media
3,User->article info->share to social network->Twitter,FUNC_NA,CTRL|EXTIVK,4,undefined,1,0,2,Sharing articles to social media,Sharing articles to social media
4,User->article info->share to social network->Facebook,FUNC_NA,CTRL|EXTIVK,4,undefined,1,0,2,Sharing articles to social media,Sharing articles to social media
5,User->article info->share to social network->Google plus,FUNC_NA,CTRL|EXTIVK,4,undefined,1,0,2,Sharing articles to social media,Sharing articles to social media
