NUM,DM,Attribute_Num,Operation_Num,Class_Num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,DET,RET,ILF,EIF,OBJ,NOET,NOAAE,NORT,NEM,NSR, NOA,WMC,MPC,DIT,NIVPC,NUMS,RR,NTLC,ANWMC,ADIT,NOCPBC,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCA,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT
1,domain_model,13,17,11,11,0,0,0,0,8,0,0,17,17,0,1.5454545454545454,1.1818181818181819,0.7272727272727273,0,0,1.5454545454545454,1.1818181818181819,3.2999999999999994,0,13,11,101,0,11,11,13,17,17,17,17,3.2999999999999994,1.5454545454545454,0,1.1818181818181819,0,0,11,0.29999999999999993,0,0,11,0,0,0,17,8,13,17,1.5454545454545454,0.7272727272727273,1.1818181818181819,3.090909090909091,3.090909090909091,11,1.1818181818181819,11,11,17,1.5454545454545454,0.7272727272727273,17
