id,attribute,type,element
1,bombs,EAJava_int,Board 
2,bombs_allowed,EAJava_int,Board 
3,cols,EAJava_int,Board 
4,item,EAJava_int,Board 
5,multiplier,EAJava_int,Board 
6,rows,EAJava_int,Board 
7,nnint,EAJava_int,Item
8,rarity,EAJava_int,Item
9,type,EAJava_int,Item
10,board_played,EAJava_int,User
11,email,EAJava_int,User
12,password,EAJava_int,User
13,username,EAJava_int,User
