NUM,PROJ,UseCase_Num,Tran_Num,Activity_Num,Component_Num,Precedence_Num,Stimulus_Num,Tran_Num,UseCase_Num,Activity_Num,Actor_Num,Avg_Actor,Boundary_Num,ControlNum,Entity_Num,Component_num,Attribute_num,Operation_num,class_num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD,Arch_Diff,DET,RET,ILF,EIF,EI,EO,EQ,FN,FP,Type,Effort_Norm,Norm_Factor,KSLOC,Effort,UAW,TCF,EF,Simple_UC, Average_UC, Complex_UC, Effort_Norm_UCP, Effort_Norm_COCOMO, UUCP, UCP,EUCP,EXUCP,DUCP,SWTI,SWTII,SWTIII,NOET,NOAAE,NORT,NEM,NSR,NOA,NOS,WMC,MPC,NOCH,DIT,CBO,NIVPC,NUMS,NCI,NCIF,RR,NTLC,ANWMC,ADIT,NOCPBC,EIF,ILF,DET,FTR,NT,NOC,NOA,NOA,NOUC,NOR,ANAPUC,ANRPUC,UCP,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCAL,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT,Num_User_Story, Num_Tasks, project_manager_estimate, developer_estimate
1,musicplayer_2018-8-27@1538035718187,1,83,192,25,119,78,83,2,192,0,0,0,0,25,114,27,62,25,25,0,0,0,0,2,0,0,0,0,8,2.48,1.08,0.08,0,0,0,0,3.599999999999999,0,0,0,0,0,73,0,0,0,73,2.684931506849315,19.726027397260275,52.96303246387691,27,25,208,0,0,0,318,83,526,Unknown,NA,NA,NA,NA,0,1,1,0,0,1,0,0,15,15,84.22839999999992,232.49629999999974,204.10600000000017,84.22839999999992,232.49629999999974,204.10600000000017,0,27,0,0,0,0,1,3.599999999999999,2.48,0,0,0,0,0,0,0,0,25,0.14399999999999996,0,0,0,0,0,0,83,25,0,0,1,0,0,0,0,25,0,0,0,62,2,27,0,2.48,0.08,1.08,0,0,25,1.08,0,0,0,0,0.08,62,0,0,0,0
