id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Creator->Tour detail->check tour detail->Information invalidity error,EQ,CTRL|INT,4,undefined,1,0,1,Creator modify tour details,Creator modify tour details
2,Creator->Tour detail->check tour detail->update tour detail->update error->Update error message,EQ,CTRL|INT,6,undefined,3,0,1,Creator modify tour details,Creator modify tour details
3,Creator->Tour detail->check tour detail->update tour detail->tour detail info,EI,CTRL|DM|EI,5,undefined,2,1,1,Creator modify tour details,Creator modify tour details
