id,element,useCase,type,component
1,User:Homepage,Logout,boundary,Login Page
2,User:Logout page,Logout,boundary,Login Page
3,End session:Show confirmation,Logout,control,Standard Information
4,Validate usename and password :End session,Logout,control,position
5,Show confirmation:Homepage,Logout,boundary,Login Page
6,Logout page:Validate usename and password ,Logout,boundary,Password Recovery Page
7,Show confirmation:Logout page,Logout,boundary,Login Page
8,stl#User:Homepage,Logout,Stimulus,undefined
9,stl#User:Logout page,Logout,Stimulus,undefined
