id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Record students score->User:Record students score->Record students score:Inserted into databse->Inserted into databse:Generate student report->Generate student report:Display confirmation page->Display confirmation page:Homepage,Generate Progress Report,CTRL;EXTCLL;INT,6,10,2.2,5,13.200000000000001
2,stl#User:Record students score->User:Record students score->Record students score:Inserted into databse->Inserted into databse:Generate student report->Generate student report:Display confirmation page->Display confirmation page:Record students score->Record students score:Inserted into databse,Generate Progress Report,CTRL,7,10,2.3333333333333335,6,16.333333333333336
3,stl#User:Homepage->User:Homepage,Generate Progress Report,CTRL;EXTCLL;INT,2,7,2,1,4
