id,path,functional,transactional,path_length,diagram,useCase
1,User->parameter set dialog->change the parameters of the elements->save parameters->Program is updated message,EQ,CTRL|INT,undefined,Create sensor instructions,Create sensor instructions
2,User->parameter set dialog->change the parameters of the elements->save parameters->sensor,EI,CTRL|DM|EI,undefined,Create sensor instructions,Create sensor instructions
3,User->sensor instruction create panel->display the dragged and dropped instructions->popup parameter change dialog->parameter set dialog,EQ,CTRL|INT,undefined,Create sensor instructions,Create sensor instructions
