id,path,transactional,path_length,diagram,useCase
55,Valet->Vehicle request screen->pull advertisement for random venue->Advertisement for random venue,INT,4,Check in as customer,Check in as customer
56,Valet->confirmation prompt->Redirect to vehicle request screen->Vehicle request screen,CTRL,4,Check in as customer,Check in as customer
57,Valet->confirmation prompt->Redirect to vehicle request screen->Vehicle request screen,INT,4,Check in as customer,Check in as customer
58,Valet->confirmation prompt->Redirect to venue list->venue list,CTRL,4,Check in as customer,Check in as customer
59,Valet->confirmation prompt->Redirect to venue list->venue list,INT,4,Check in as customer,Check in as customer
60,Valet->venue list->display confirmation prompt->confirmation prompt,CTRL,4,Check in as customer,Check in as customer
61,Valet->venue list->display confirmation prompt->confirmation prompt,INT,4,Check in as customer,Check in as customer
62,Valet->venue list->display confirmation prompt->venue,CTRL,4,Check in as customer,Check in as customer
63,Valet->venue list->display confirmation prompt->venue,DM,4,Check in as customer,Check in as customer
64,Valet->venue list->display confirmation prompt->venue,EI,4,Check in as customer,Check in as customer
65,Valet->venue list->display confirmation prompt->server error,CTRL,4,Check in as customer,Check in as customer
66,Valet->venue list->display confirmation prompt->server error,INT,4,Check in as customer,Check in as customer
67,Customer->ticket input page->vidate ticket->invalid ticket number,CTRL,4,Request and Pay,Request and Pay
68,Customer->ticket input page->vidate ticket->invalid ticket number,INT,4,Request and Pay,Request and Pay
69,Customer->ticket input page->vidate ticket->error when submitting,CTRL,4,Request and Pay,Request and Pay
70,Customer->ticket input page->vidate ticket->error when submitting,INT,4,Request and Pay,Request and Pay
71,Customer->ticket input page->vidate ticket->payment page,CTRL,4,Request and Pay,Request and Pay
72,Customer->ticket input page->vidate ticket->payment page,INT,4,Request and Pay,Request and Pay
73,Customer->ticket input page->vidate ticket->ticket,CTRL,4,Request and Pay,Request and Pay
74,Customer->ticket input page->vidate ticket->ticket,DM,4,Request and Pay,Request and Pay
75,Customer->ticket input page->vidate ticket->ticket,EI,4,Request and Pay,Request and Pay
76,Customer->payment page->make payment->Thirdparty payment,CTRL,4,Request and Pay,Request and Pay
77,Customer->payment page->make payment->Thirdparty payment,EXTIVK,4,Request and Pay,Request and Pay
78,Thirdparty payment->update request queue->alert successful in submission->successful payment alert,CTRL,4,Request and Pay,Request and Pay
79,Thirdparty payment->update request queue->alert successful in submission->successful payment alert,EXTCLL,4,Request and Pay,Request and Pay
80,Thirdparty payment->update request queue->alert successful in submission->successful payment alert,INT,4,Request and Pay,Request and Pay
81,Thirdparty payment->update request queue->request queue,CTRL,3,Request and Pay,Request and Pay
82,Thirdparty payment->update request queue->request queue,EXTCLL,3,Request and Pay,Request and Pay
83,Thirdparty payment->update request queue->request queue,DM,3,Request and Pay,Request and Pay
84,Thirdparty payment->update request queue->request queue,EI,3,Request and Pay,Request and Pay
85,Valet->remove valet button->prompt requesting confirmation->confirmation dialog,CTRL,4,Remove Employee,Remove Employee
86,Valet->remove valet button->prompt requesting confirmation->confirmation dialog,INT,4,Remove Employee,Remove Employee
87,Valet->confirmation dialog->remove valet from db->manage empolyee table,CTRL,4,Remove Employee,Remove Employee
88,Valet->confirmation dialog->remove valet from db->manage empolyee table,INT,4,Remove Employee,Remove Employee
89,Valet->confirmation dialog->remove valet from db->system error when connecting server,CTRL,4,Remove Employee,Remove Employee
90,Valet->confirmation dialog->remove valet from db->system error when connecting server,INT,4,Remove Employee,Remove Employee
91,Valet->confirmation dialog->remove valet from db->valet,CTRL,4,Remove Employee,Remove Employee
92,Valet->confirmation dialog->remove valet from db->valet,DM,4,Remove Employee,Remove Employee
93,Valet->confirmation dialog->remove valet from db->valet,EI,4,Remove Employee,Remove Employee
94,Valet->valet information input page->validate the form->input information invalid,CTRL,4,Add Employee,Add Employee
95,Valet->valet information input page->validate the form->input information invalid,INT,4,Add Employee,Add Employee
96,Valet->valet information input page->validate the form->generate random empolyee id->manage employee screen,CTRL,5,Add Employee,Add Employee
97,Valet->valet information input page->validate the form->generate random empolyee id->manage employee screen,INT,5,Add Employee,Add Employee
98,Valet->valet information input page->validate the form->generate random empolyee id->update employee information->employee,CTRL,6,Add Employee,Add Employee
99,Valet->valet information input page->validate the form->generate random empolyee id->update employee information->employee,DM,6,Add Employee,Add Employee
100,Valet->valet information input page->validate the form->generate random empolyee id->update employee information->employee,EI,6,Add Employee,Add Employee
101,Valet->valet information input page->validate the form->generate random empolyee id->update employee information->system error when connecting server,CTRL,6,Add Employee,Add Employee
102,Valet->valet information input page->validate the form->generate random empolyee id->update employee information->system error when connecting server,INT,6,Add Employee,Add Employee
103,Valet->remove valet button->displays a prompt for confirmation->remove confirmation dialog,CTRL,4,Remove Location,Remove Location
104,Valet->remove valet button->displays a prompt for confirmation->remove confirmation dialog,INT,4,Remove Location,Remove Location
105,Valet->remove confirmation dialog->remove employee from db->manage employee screen,CTRL,4,Remove Location,Remove Location
106,Valet->remove confirmation dialog->remove employee from db->manage employee screen,INT,4,Remove Location,Remove Location
107,Valet->remove confirmation dialog->remove employee from db->employee,CTRL,4,Remove Location,Remove Location
108,Valet->remove confirmation dialog->remove employee from db->employee,DM,4,Remove Location,Remove Location
109,Valet->remove confirmation dialog->remove employee from db->employee,EI,4,Remove Location,Remove Location
110,Valet->remove confirmation dialog->remove employee from db->system error when connecting server,CTRL,4,Remove Location,Remove Location
111,Valet->remove confirmation dialog->remove employee from db->system error when connecting server,INT,4,Remove Location,Remove Location
112,Valet->Invalid input address->redirect to addresss input page->address input dialog,CTRL,4,Add location,Add location
113,Valet->Invalid input address->redirect to addresss input page->address input dialog,INT,4,Add location,Add location
114,Valet->Add location button->displays a prompt for inputing address->address input dialog,CTRL,4,Add location,Add location
115,Valet->Add location button->displays a prompt for inputing address->address input dialog,INT,4,Add location,Add location
116,Valet->address input dialog->validate the address form->search for best match->Google Places API,CTRL,5,Add location,Add location
117,Valet->address input dialog->validate the address form->search for best match->Google Places API,EXTIVK,5,Add location,Add location
118,Valet->address input dialog->validate the address form->search for best match->matched results for locations,CTRL,5,Add location,Add location
119,Valet->address input dialog->validate the address form->search for best match->matched results for locations,INT,5,Add location,Add location
120,Valet->address input dialog->validate the address form->search for best match->Error message when connecting,CTRL,5,Add location,Add location
121,Valet->address input dialog->validate the address form->search for best match->Error message when connecting,INT,5,Add location,Add location
122,Valet->address input dialog->validate the address form->Invalid input address,CTRL,4,Add location,Add location
123,Valet->address input dialog->validate the address form->Invalid input address,INT,4,Add location,Add location
124,Valet->register button->displays registration page->registration page,CTRL,4,Register as Valet,Register as Valet
125,Valet->register button->displays registration page->registration page,INT,4,Register as Valet,Register as Valet
126,Valet->successfully save registration information->navigate to manage employee page->management empolyee page,CTRL,4,Register as Valet,Register as Valet
127,Valet->successfully save registration information->navigate to manage employee page->management empolyee page,INT,4,Register as Valet,Register as Valet
128,Valet->registration page->validate registration information->duplicate registration information,CTRL,4,Register as Valet,Register as Valet
129,Valet->registration page->validate registration information->duplicate registration information,INT,4,Register as Valet,Register as Valet
130,Valet->registration page->validate registration information->registration information invalid message,CTRL,4,Register as Valet,Register as Valet
131,Valet->registration page->validate registration information->registration information invalid message,INT,4,Register as Valet,Register as Valet
132,Valet->registration page->validate registration information->employee,CTRL,4,Register as Valet,Register as Valet
133,Valet->registration page->validate registration information->employee,DM,4,Register as Valet,Register as Valet
134,Valet->registration page->validate registration information->employee,EI,4,Register as Valet,Register as Valet
135,Valet->registration page->validate registration information->display spinner while saving information,CTRL,4,Register as Valet,Register as Valet
136,Valet->registration page->validate registration information->display spinner while saving information,INT,4,Register as Valet,Register as Valet
137,Valet->registration page->validate registration information->save valet information->system error when saving registration information,CTRL,5,Register as Valet,Register as Valet
138,Valet->registration page->validate registration information->save valet information->system error when saving registration information,INT,5,Register as Valet,Register as Valet
139,Valet->registration page->validate registration information->save valet information->employee,CTRL,5,Register as Valet,Register as Valet
140,Valet->registration page->validate registration information->save valet information->employee,DM,5,Register as Valet,Register as Valet
141,Valet->registration page->validate registration information->save valet information->employee,EI,5,Register as Valet,Register as Valet
142,Valet->registration page->validate registration information->save valet information->successfully save registration information,CTRL,5,Register as Valet,Register as Valet
143,Valet->registration page->validate registration information->save valet information->successfully save registration information,INT,5,Register as Valet,Register as Valet
144,Customer->successfully save registration information->main page->main page,CTRL,4,Register as Customer,Register as Customer
145,Customer->successfully save registration information->main page->main page,INT,4,Register as Customer,Register as Customer
146,Customer->registration page->validate registration information->duplicate registration information,CTRL,4,Register as Customer,Register as Customer
147,Customer->registration page->validate registration information->duplicate registration information,INT,4,Register as Customer,Register as Customer
148,Customer->registration page->validate registration information->save customer information->successfully save registration information,CTRL,5,Register as Customer,Register as Customer
149,Customer->registration page->validate registration information->save customer information->successfully save registration information,INT,5,Register as Customer,Register as Customer
150,Customer->registration page->validate registration information->save customer information->system error when saving registration information,CTRL,5,Register as Customer,Register as Customer
151,Customer->registration page->validate registration information->save customer information->system error when saving registration information,INT,5,Register as Customer,Register as Customer
152,Customer->registration page->validate registration information->save customer information->customer,CTRL,5,Register as Customer,Register as Customer
153,Customer->registration page->validate registration information->save customer information->customer,DM,5,Register as Customer,Register as Customer
154,Customer->registration page->validate registration information->save customer information->customer,EI,5,Register as Customer,Register as Customer
155,Customer->registration page->validate registration information->display spinner while saving information,CTRL,4,Register as Customer,Register as Customer
156,Customer->registration page->validate registration information->display spinner while saving information,INT,4,Register as Customer,Register as Customer
157,Customer->registration page->validate registration information->customer,CTRL,4,Register as Customer,Register as Customer
158,Customer->registration page->validate registration information->customer,DM,4,Register as Customer,Register as Customer
159,Customer->registration page->validate registration information->customer,EI,4,Register as Customer,Register as Customer
160,Customer->registration page->validate registration information->registration information invalid message,CTRL,4,Register as Customer,Register as Customer
161,Customer->registration page->validate registration information->registration information invalid message,INT,4,Register as Customer,Register as Customer
162,Customer->register button->displays registration page->registration page,CTRL,4,Register as Customer,Register as Customer
163,Customer->register button->displays registration page->registration page,INT,4,Register as Customer,Register as Customer
164,Valet company representative->registration page->validate registration information->registration information invalid message,CTRL,4,Register as Valet Company,Register as Valet Company
165,Valet company representative->registration page->validate registration information->registration information invalid message,INT,4,Register as Valet Company,Register as Valet Company
166,Valet company representative->registration page->validate registration information->save valet information->employee,CTRL,5,Register as Valet Company,Register as Valet Company
167,Valet company representative->registration page->validate registration information->save valet information->employee,DM,5,Register as Valet Company,Register as Valet Company
168,Valet company representative->registration page->validate registration information->save valet information->employee,EI,5,Register as Valet Company,Register as Valet Company
169,Valet company representative->registration page->validate registration information->save valet information->system error when saving registration information,CTRL,5,Register as Valet Company,Register as Valet Company
170,Valet company representative->registration page->validate registration information->save valet information->system error when saving registration information,INT,5,Register as Valet Company,Register as Valet Company
171,Valet company representative->registration page->validate registration information->save valet information->successfully save registration information,CTRL,5,Register as Valet Company,Register as Valet Company
172,Valet company representative->registration page->validate registration information->save valet information->successfully save registration information,INT,5,Register as Valet Company,Register as Valet Company
173,Valet company representative->registration page->validate registration information->duplicate registration information,CTRL,4,Register as Valet Company,Register as Valet Company
174,Valet company representative->registration page->validate registration information->duplicate registration information,INT,4,Register as Valet Company,Register as Valet Company
175,Valet company representative->registration page->validate registration information->employee,CTRL,4,Register as Valet Company,Register as Valet Company
176,Valet company representative->registration page->validate registration information->employee,DM,4,Register as Valet Company,Register as Valet Company
177,Valet company representative->registration page->validate registration information->employee,EI,4,Register as Valet Company,Register as Valet Company
178,Valet company representative->registration page->validate registration information->display spinner while saving information,CTRL,4,Register as Valet Company,Register as Valet Company
179,Valet company representative->registration page->validate registration information->display spinner while saving information,INT,4,Register as Valet Company,Register as Valet Company
180,Valet company representative->register button->displays registration page->registration page,CTRL,4,Register as Valet Company,Register as Valet Company
181,Valet company representative->register button->displays registration page->registration page,INT,4,Register as Valet Company,Register as Valet Company
