id,path,transactional,path_length,diagram,useCase
1,User->Select project page->retrieve project information->project info,CTRL,4,Login,Login
2,User->Select project page->retrieve project information->project info,DM,4,Login,Login
3,User->Select project page->retrieve project information->project info,EI,4,Login,Login
4,User->Select project page->retrieve project information->Administrator dashboard,CTRL,4,Login,Login
5,User->Select project page->retrieve project information->Administrator dashboard,INT,4,Login,Login
6,User->Login page->verify login information->Login Error Page,CTRL,4,Login,Login
7,User->Login page->verify login information->Login Error Page,INT,4,Login,Login
8,User->Login page->verify login information->Select project page,CTRL,4,Login,Login
9,User->Login page->verify login information->Select project page,INT,4,Login,Login
10,User->Login page->verify login information->general user dashboard,CTRL,4,Login,Login
11,User->Login page->verify login information->general user dashboard,INT,4,Login,Login
12,User->Login page->verify login information->user info,CTRL,4,Login,Login
13,User->Login page->verify login information->user info,DM,4,Login,Login
14,User->Login page->verify login information->user info,EI,4,Login,Login
