id,path,functional,transactional,path_length,diagram,useCase
1,Manager->view agent activites button->query agent->list of agents with status,EQ,CTRL|INT,undefined,Monitor Agents,Monitor Agents
2,Manager->view agent activites button->query agent->agent,EI,CTRL|DM|EI,undefined,Monitor Agents,Monitor Agents
3,Manager->list of agents with status->connect to Twilio API for agent's call->Twilio API,FUNC_NA,CTRL|EXTIVK,undefined,Monitor Agents,Monitor Agents
4,Manager->list of agents with status->connect to Twilio API for agent's call->softphone screen,EQ,CTRL|INT,undefined,Monitor Agents,Monitor Agents
