id,path,transactional,path_length,diagram,useCase
1,Valet->Invalid input address->redirect to addresss input page->address input dialog,CTRL,4,Add location,Add location
2,Valet->Invalid input address->redirect to addresss input page->address input dialog,INT,4,Add location,Add location
3,Valet->Add location button->displays a prompt for inputing address->address input dialog,CTRL,4,Add location,Add location
4,Valet->Add location button->displays a prompt for inputing address->address input dialog,INT,4,Add location,Add location
5,Valet->address input dialog->validate the address form->search for best match->Google Places API,CTRL,5,Add location,Add location
6,Valet->address input dialog->validate the address form->search for best match->Google Places API,EXTIVK,5,Add location,Add location
7,Valet->address input dialog->validate the address form->search for best match->matched results for locations,CTRL,5,Add location,Add location
8,Valet->address input dialog->validate the address form->search for best match->matched results for locations,INT,5,Add location,Add location
9,Valet->address input dialog->validate the address form->search for best match->Error message when connecting,CTRL,5,Add location,Add location
10,Valet->address input dialog->validate the address form->search for best match->Error message when connecting,INT,5,Add location,Add location
11,Valet->address input dialog->validate the address form->Invalid input address,CTRL,4,Add location,Add location
12,Valet->address input dialog->validate the address form->Invalid input address,INT,4,Add location,Add location
