id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Program is updated message,boundary,0,2,Create light instructions,Create light instructions,
2,light,entity,0,1,Create light instructions,Create light instructions,
3,save parameters,control,2,1,Create light instructions,Create light instructions,
4,change the parameters of the elements,control,1,1,Create light instructions,Create light instructions,
5,parameter set dialog,boundary,1,2,Create light instructions,Create light instructions,
6,popup parameter change dialog,control,1,1,Create light instructions,Create light instructions,
7,display the dragged and dropped instructions,control,1,1,Create light instructions,Create light instructions,
8,light instruction create panel,boundary,1,1,Create light instructions,Create light instructions,
9,User,actor,3,0,Create light instructions,Create light instructions,
