id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:display success info->User:display success info->display success info:market as deleted in db->market as deleted in db:redirect user to home page->redirect user to home page:Home page,update display name,CTRL;EXTCLL;INT,5,1,4,4,20
2,stl#User:display success info->User:display success info->display success info:market as deleted in db->market as deleted in db:user info,update display name,CTRL;EXTCLL;DM;EI,4,1,3.3333333333333335,3,13.333333333333334
3,stl#User:new name input diagram->User:new name input diagram->new name input diagram:update user info->update user info:user info,update display name,TRAN_NA,4,2,1.3333333333333333,3,5.333333333333333
4,stl#User:new name input diagram->User:new name input diagram->new name input diagram:update user info->update user info:display success info->display success info:market as deleted in db->market as deleted in db:redirect user to home page->redirect user to home page:Home page,update display name,TRAN_NA,7,2,3,6,21
5,stl#User:new name input diagram->User:new name input diagram->new name input diagram:update user info->update user info:display success info->display success info:market as deleted in db->market as deleted in db:user info,update display name,TRAN_NA,6,2,2.4,5,14.399999999999999
6,stl#User:new name input diagram->User:new name input diagram->new name input diagram:update user info->update user info:display error message->display error message:error message,update display name,TRAN_NA,5,1,3.5,4,17.5
7,stl#User:Home page->User:Home page,update display name,CTRL;EXTCLL;INT,2,0,2,1,4
8,stl#User:error message->User:error message,update display name,CTRL,2,0,6,1,12
