id,path,transactional,path_length,diagram,useCase
1,User->Search provide page->Display all provider based on criteria->Provider,CTRL,4,Follow/unfollow a provider,Follow/unfollow a provider
2,User->Search provide page->Display all provider based on criteria->Provider,DM,4,Follow/unfollow a provider,Follow/unfollow a provider
3,User->Search provide page->Display all provider based on criteria->Provider,EI,4,Follow/unfollow a provider,Follow/unfollow a provider
4,User->Search provide page->Display all provider based on criteria->follow/unfollow button,CTRL,4,Follow/unfollow a provider,Follow/unfollow a provider
5,User->Search provide page->Display all provider based on criteria->follow/unfollow button,INT,4,Follow/unfollow a provider,Follow/unfollow a provider
6,User->Confirm dialog->Update subscription information->Subscription,CTRL,4,Follow/unfollow a provider,Follow/unfollow a provider
7,User->Confirm dialog->Update subscription information->Subscription,DM,4,Follow/unfollow a provider,Follow/unfollow a provider
8,User->Confirm dialog->Update subscription information->Subscription,EI,4,Follow/unfollow a provider,Follow/unfollow a provider
9,User->follow/unfollow button->Popup confirm diagram->Confirm dialog,CTRL,4,Follow/unfollow a provider,Follow/unfollow a provider
10,User->follow/unfollow button->Popup confirm diagram->Confirm dialog,INT,4,Follow/unfollow a provider,Follow/unfollow a provider
11,User->follow/unfollow button->Popup confirm diagram->Redirect to search page->Search provide page,CTRL,5,Follow/unfollow a provider,Follow/unfollow a provider
12,User->follow/unfollow button->Popup confirm diagram->Redirect to search page->Search provide page,INT,5,Follow/unfollow a provider,Follow/unfollow a provider
