id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Actor,actor,3,0,Use Case Model,Automatic deletion,
2,event,entity,0,1,Use Case Model,Automatic deletion,
3,photo,entity,0,2,Use Case Model,Automatic deletion,
4,delete photos related to expired events automatically,control,1,2,Use Case Model,Automatic deletion,
5,delete expired location photos automatically,control,1,2,Use Case Model,Automatic deletion,
6,Delete expired events automatically,control,1,2,Use Case Model,Automatic deletion,
