id,element,NOCH,DIT,CBO,NUMS,NCI,NCIF
1,AmrExtractorLambda0,0,0,0,0,0,0
2,KeysExpiredException,0,0,0,0,0,0
3,SsUtil,0,0,0,0,0,0
