id,element,useCase,type,outboundDegree,inboundDegree
1,User:Picture Gallery,View Specific Picture,0,undefined,undefined
2,retrieve picture details:Picture,View Specific Picture,0,undefined,undefined
3,Picture Gallery:retrieve picture details,View Specific Picture,0,undefined,undefined
4,stl#User:Picture Gallery,View Specific Picture,0,undefined,undefined
