id,model_name,update_time,number_of_transactions
596ef9e2-067b-11e9-b1d3-6b2ba9d2725e,F13a_City_of_LosAngeles_Public_Safety_Applicant_Resource_Center_2018-11-22@1545546245122,undefined,1
