id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Provide email address->User:Provide email address->Provide email address:Update records for the user in the subscription table->Update records for the user in the subscription table:Display notification saying subscribed or unsubscribed->Display notification saying subscribed or unsubscribed:Homepage,Subscribe Job Notification,5,2,2,0,0
2,stl#User:Homepage->User:Homepage,Subscribe Job Notification,2,1,0,0,0
3,stl#User:Click subscribe or unsubscribe->User:Click subscribe or unsubscribe->Click subscribe or unsubscribe:Update records for the user in the subscription table->Update records for the user in the subscription table:Display notification saying subscribed or unsubscribed->Display notification saying subscribed or unsubscribed:Homepage,Subscribe Job Notification,5,1,3,0,0
4,stl#User:Click  ��subscription��->User:Click  ��subscription��->Click  ��subscription��:Display subscription page->Display subscription page:Update records for the user in the subscription table->Update records for the user in the subscription table:Display notification saying subscribed or unsubscribed->Display notification saying subscribed or unsubscribed:Homepage,Subscribe Job Notification,6,1,4,0,0
