id,element,useCase,type,component
1,User:Homepage,Add Goals,boundary,Homepage
2,User:clicks on adds goals to his profile button,Add Goals,control,User Profile
3,User:Add goal page,Add Goals,control,Goals
4,User:Homepage,Add Goals,boundary,Homepage
5,Add goal information:Show confirmation page,Add Goals,boundary,Homepage
6,Add goal page:Add goal information,Add Goals,control,Goals
7,Show confirmation page:Add goal page,Add Goals,control,Goals
8,Show confirmation page:Goal db,Add Goals,control,Goals
9,display the goals on the member��s profile page.:Homepage,Add Goals,boundary,Homepage
10,Show confirmation page:Homepage,Add Goals,boundary,Homepage
11,add the goals to the database.:display the goals on the member��s profile page.,Add Goals,control,User Profile
12,add the goals to the database.:goals db,Add Goals,control,Goals
13,clicks on adds goals to his profile button:add the goals to the database.,Add Goals,control,Goals
14,display the goals on the member��s profile page.:clicks on adds goals to his profile button,Add Goals,control,User Profile
15,stl#User:Homepage,Add Goals,Stimulus,undefined
16,stl#User:clicks on adds goals to his profile button,Add Goals,Stimulus,undefined
17,stl#User:Add goal page,Add Goals,Stimulus,undefined
18,stl#User:Homepage,Add Goals,Stimulus,undefined
