id,path,transactional,path_length,diagram,useCase
1,User->Scenario Page->Store the answer for the scenario->Thank you page,CTRL,4,Take Scenario Quiz,Take Scenario Quiz
2,User->Scenario Page->Store the answer for the scenario->Thank you page,INT,4,Take Scenario Quiz,Take Scenario Quiz
3,User->Scenario Page->Store the answer for the scenario->Check cookie expiration->Cookie,CTRL,5,Take Scenario Quiz,Take Scenario Quiz
4,User->Scenario Page->Store the answer for the scenario->Check cookie expiration->Cookie,DM,5,Take Scenario Quiz,Take Scenario Quiz
5,User->Scenario Page->Store the answer for the scenario->Check cookie expiration->Cookie,EI,5,Take Scenario Quiz,Take Scenario Quiz
6,User->Scenario Page->Store the answer for the scenario->Check cookie expiration->Cookie Expiration Error,CTRL,5,Take Scenario Quiz,Take Scenario Quiz
7,User->Scenario Page->Store the answer for the scenario->Check cookie expiration->Cookie Expiration Error,INT,5,Take Scenario Quiz,Take Scenario Quiz
8,User->Scenario Page->Store the answer for the scenario->Scenario,CTRL,4,Take Scenario Quiz,Take Scenario Quiz
9,User->Scenario Page->Store the answer for the scenario->Scenario,DM,4,Take Scenario Quiz,Take Scenario Quiz
10,User->Scenario Page->Store the answer for the scenario->Scenario,EI,4,Take Scenario Quiz,Take Scenario Quiz
11,User->Scenario Page->Store the answer for the scenario->Load next senario->Scenario,CTRL,5,Take Scenario Quiz,Take Scenario Quiz
12,User->Scenario Page->Store the answer for the scenario->Load next senario->Scenario,DM,5,Take Scenario Quiz,Take Scenario Quiz
13,User->Scenario Page->Store the answer for the scenario->Load next senario->Scenario,EI,5,Take Scenario Quiz,Take Scenario Quiz
