id,element,NOCH,DIT,CBO,NUMS,NCI,NCIF
1,System Boundary,0,0,0,0,0,0
2,Listofswitches,0,0,0,0,0,0
3,Addfavoritescreen,0,0,46,0,0,0
4,Errormessagewhenupdating,0,0,0,0,0,0
