id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff
1,stl#User:list of switch->User:list of switch->list of switch:add switch to favoriate->add switch to favoriate:Favoriate,Add favorite screen,TRAN_NA,4,2,4,3,16
2,stl#User:list of switch->User:list of switch->list of switch:add switch to favoriate->add switch to favoriate:Display error message when adding to favorite->Display error message when adding to favorite:Error message when updating,Add favorite screen,TRAN_NA,5,2,3.5,4,17.5
4,stl#User:Add favorite screen->User:Add favorite screen->Add favorite screen:query list of switchs->query list of switchs:list of switch->list of switch:add switch to favoriate->add switch to favoriate:Favoriate,Add favorite screen,TRAN_NA,6,4,4,5,24
5,stl#User:Add favorite screen->User:Add favorite screen->Add favorite screen:query list of switchs->query list of switchs:list of switch->list of switch:add switch to favoriate->add switch to favoriate:Display error message when adding to favorite->Display error message when adding to favorite:Error message when updating,Add favorite screen,TRAN_NA,7,4,3.6666666666666665,6,25.666666666666664
6,stl#User:Add favorite screen->User:Add favorite screen->Add favorite screen:query list of switchs->query list of switchs:Switch,Add favorite screen,TRAN_NA,4,2,4,3,16
7,stl#User:add image for switch page->User:add image for switch page->add image for switch page:save image in db->save image in db:Image,Add image for switch,CTRL,4,1,3,3,12
8,stl#User:add image for switch page->User:add image for switch page->add image for switch page:save image in db->save image in db:Error message when saving image,Add image for switch,CTRL,4,0,2.6666666666666665,3,10.666666666666666
10,stl#User:list of gateway->User:list of gateway->list of gateway:popup gateway name edit page->popup gateway name edit page:gateway name edit page->gateway name edit page:save gateway name to DB->save gateway name to DB:gateway,Assign gateways names,CTRL,6,1,8,5,48
11,stl#User:list of gateway->User:list of gateway->list of gateway:popup gateway name edit page->popup gateway name edit page:gateway name edit page->gateway name edit page:save gateway name to DB->save gateway name to DB:display error message->display error message:Error message when saving name,Assign gateways names,CTRL,7,2,6.333333333333333,6,44.33333333333333
12,stl#User:list of gateway->User:list of gateway->list of gateway:popup gateway name edit page->popup gateway name edit page:gateway,Assign gateways names,CTRL,4,0,8,3,32
14,stl#User:gateway name edit page->User:gateway name edit page->gateway name edit page:save gateway name to DB->save gateway name to DB:gateway,Assign gateways names,CTRL,4,1,8,3,32
15,stl#User:gateway name edit page->User:gateway name edit page->gateway name edit page:save gateway name to DB->save gateway name to DB:display error message->display error message:Error message when saving name,Assign gateways names,CTRL,5,2,5.5,4,27.5
16,stl#User:delete gateway confirm dialog->User:delete gateway confirm dialog->delete gateway confirm dialog:delete gateway from db->delete gateway from db:gateways,Delete gateway,TRAN_NA,4,1,8,3,32
17,stl#User:delete gateway confirm dialog->User:delete gateway confirm dialog->delete gateway confirm dialog:delete gateway from db->delete gateway from db:Display error message when deleting,Delete gateway,TRAN_NA,4,0,6.333333333333333,3,25.333333333333332
18,stl#User:Error when deleting gateway->User:Error when deleting gateway->Error when deleting gateway:Display error message when deleting,Delete gateway,CTRL,3,1,3,2,9
19,stl#User:List of gateways->User:List of gateways->List of gateways:delete confirm dialog->delete confirm dialog:delete gateway confirm dialog->delete gateway confirm dialog:delete gateway from db->delete gateway from db:gateways,Delete gateway,TRAN_NA,6,1,8,5,48
20,stl#User:List of gateways->User:List of gateways->List of gateways:delete confirm dialog->delete confirm dialog:delete gateway confirm dialog->delete gateway confirm dialog:delete gateway from db->delete gateway from db:Display error message when deleting,Delete gateway,TRAN_NA,6,0,7,5,42
21,stl#User:List of gateways->User:List of gateways->List of gateways:delete confirm dialog->delete confirm dialog:gateways,Delete gateway,TRAN_NA,4,0,8,3,32
22,stl#User:switch detail page->User:switch detail page->switch detail page:update switch status->update switch status:Switch,Swith on/off switches,TRAN_NA,4,0,8,3,32
23,stl#User:switch detail page->User:switch detail page->switch detail page:update switch status->update switch status:Error message when updating switchs->Error message when updating switchs:Error message of updating,Swith on/off switches,TRAN_NA,5,0,5.5,4,27.5
25,stl#User:List of switches->User:List of switches->List of switches:update list of switch->update list of switch:switch detail page->switch detail page:update switch status->update switch status:Switch,Swith on/off switches,TRAN_NA,6,0,8,5,48
26,stl#User:List of switches->User:List of switches->List of switches:update list of switch->update list of switch:switch detail page->switch detail page:update switch status->update switch status:Error message when updating switchs->Error message when updating switchs:Error message of updating,Swith on/off switches,TRAN_NA,7,0,6.333333333333333,6,44.33333333333333
27,stl#User:List of switches->User:List of switches->List of switches:update list of switch->update list of switch:Switch,Swith on/off switches,TRAN_NA,4,0,8,3,32
