id,operation,element
1,SystemBoundary,System Boundary
2,Listofswitches,Listofswitches
3,switchdetailpage,Listofswitches
4,updateswitchstatus,Listofswitches
5,Addfavoritescreen,Addfavoritescreen
6,Favoriate,Addfavoritescreen
7,Errormessagewhenupdating,Errormessagewhenupdating
