id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Admin->course informaton->save the acceptance information->course information is no t valid message,EQ,CTRL|INT,4,undefined,1,0,1,Verify new course,Verify new course
2,Admin->course informaton->save the acceptance information->acceptance,EI,CTRL|DM|EI,4,undefined,1,1,1,Verify new course,Verify new course
3,Admin->course informaton->save the acceptance information->send email to trianer->Email protocol,FUNC_NA,CTRL|EXTIVK,5,undefined,2,0,2,Verify new course,Verify new course
4,Admin->course list->load course information->course informaton,EQ,CTRL|INT,4,undefined,1,0,1,Verify new course,Verify new course
5,Admin->course list->load course information->course,EI,CTRL|DM|EI,4,undefined,1,1,1,Verify new course,Verify new course
