id,path,functional,transactional,path_length,diagram,useCase
1,User->create user information page->validate input information->information invalid message,EQ,CTRL|INT,undefined,Create high-level user,Create high-level user
2,User->create user information page->validate input information->insert user info->User,EI,CTRL|DM|EI,undefined,Create high-level user,Create high-level user
3,User->User Management Button->validate role of user->role,EI,CTRL|DM|EI,undefined,Create high-level user,Create high-level user
4,User->User Management Button->validate role of user->unauthorized error message,EQ,CTRL|INT,undefined,Create high-level user,Create high-level user
5,User->User Management Button->validate role of user->user management page,EQ,CTRL|INT,undefined,Create high-level user,Create high-level user
6,User->user management page->create user information page->create user information page,EQ,CTRL|INT,undefined,Create high-level user,Create high-level user
