id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->search forum button->load search form page->search form page,EQ,CTRL|INT,4,undefined,1,0,1,Search the forum,Search the forum
2,User->search form page->validate search input->search forum by input information->No result matched message,EQ,CTRL|INT,5,undefined,2,0,1,Search the forum,Search the forum
3,User->search form page->validate search input->search forum by input information->forum,EI,CTRL|DM|EI,5,undefined,2,1,1,Search the forum,Search the forum
4,User->search form page->validate search input->Invalid search input,EQ,CTRL|INT,4,undefined,1,0,1,Search the forum,Search the forum
