id,element,useCase,type,component
1,User:post blog button,Create blog,boundary,Blog
2,User:blog page,Create blog,boundary,Blog
3,save blog in db:blog,Create blog,boundary,Blog
4,blog page:save blog in db,Create blog,boundary,Blog
5,redirect to blog page:blog page,Create blog,boundary,Blog
6,post blog button:redirect to blog page,Create blog,boundary,Blog
7,stl#User:post blog button,Create blog,Stimulus,undefined
8,stl#User:blog page,Create blog,Stimulus,undefined
