id,element,useCase,type,component
1,onClick,AnotherMonitor of Processes,undefined,C.ss69.ss
2,switchParameter,AnotherMonitor of Processes,undefined,C.ss60.ss
3,setParameters,AnotherMonitor of Processes,undefined,C.ss62.ss
4,run,AnotherMonitor of Processes,undefined,C.ss74.ss
5,run,AnotherMonitor of Processes,undefined,C.ss73.ss
6,onDrawCustomised,AnotherMonitor of Processes,undefined,C.ss62.ss
7,run,AnotherMonitor of Processes,undefined,C.ss72.ss
8,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
9,getCPUTotalP,AnotherMonitor of Processes,undefined,C.ss61.ss
10,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
11,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
12,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
13,getMemAvailable,AnotherMonitor of Processes,undefined,C.ss61.ss
14,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
15,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
16,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
17,getThreshold,AnotherMonitor of Processes,undefined,C.ss61.ss
18,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
19,read,AnotherMonitor of Processes,undefined,C.ss61.ss
20,run,AnotherMonitor of Processes,undefined,C.ss74.ss
21,run,AnotherMonitor of Processes,undefined,C.ss73.ss
22,restrictPercentage,AnotherMonitor of Processes,undefined,C.ss61.ss
23,onSurfaceTextureUpdated,AnotherMonitor of Processes,undefined,C.ss81.ss
24,getIntervalUpdate,AnotherMonitor of Processes,undefined,C.ss61.ss
25,run,AnotherMonitor of Processes,undefined,C.ss72.ss
26,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
27,getMemUsed,AnotherMonitor of Processes,undefined,C.ss61.ss
28,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
29,getCPUAMP,AnotherMonitor of Processes,undefined,C.ss61.ss
30,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
31,getMemAvailable,AnotherMonitor of Processes,undefined,C.ss61.ss
32,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
33,getMemFree,AnotherMonitor of Processes,undefined,C.ss61.ss
34,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
35,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
36,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
37,getCached,AnotherMonitor of Processes,undefined,C.ss61.ss
38,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
39,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
40,run,AnotherMonitor of Processes,undefined,C.ss74.ss
41,onDrawCustomised,AnotherMonitor of Processes,undefined,C.ss62.ss
42,run,AnotherMonitor of Processes,undefined,C.ss73.ss
43,read,AnotherMonitor of Processes,undefined,C.ss61.ss
44,drawLineFloat,AnotherMonitor of Processes,undefined,C.ss62.ss
45,restrictPercentage,AnotherMonitor of Processes,undefined,C.ss61.ss
46,onSurfaceTextureUpdated,AnotherMonitor of Processes,undefined,C.ss81.ss
47,run,AnotherMonitor of Processes,undefined,C.ss72.ss
48,getCPUTotalP,AnotherMonitor of Processes,undefined,C.ss61.ss
49,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
50,getCPUAMP,AnotherMonitor of Processes,undefined,C.ss61.ss
51,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
52,getMemUsed,AnotherMonitor of Processes,undefined,C.ss61.ss
53,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
54,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
55,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
56,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
57,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
58,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
59,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
60,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
61,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
62,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
63,run,AnotherMonitor of Processes,undefined,C.ss74.ss
64,run,AnotherMonitor of Processes,undefined,C.ss73.ss
65,onDrawCustomised,AnotherMonitor of Processes,undefined,C.ss62.ss
66,read,AnotherMonitor of Processes,undefined,C.ss61.ss
67,onSurfaceTextureUpdated,AnotherMonitor of Processes,undefined,C.ss81.ss
68,run,AnotherMonitor of Processes,undefined,C.ss72.ss
69,getCPUTotalP,AnotherMonitor of Processes,undefined,C.ss61.ss
70,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
71,getCPUAMP,AnotherMonitor of Processes,undefined,C.ss61.ss
72,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
73,getMemUsed,AnotherMonitor of Processes,undefined,C.ss61.ss
74,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
75,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
76,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
77,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
78,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
79,run,AnotherMonitor of Processes,undefined,C.ss74.ss
80,onDrawCustomised,AnotherMonitor of Processes,undefined,C.ss62.ss
81,run,AnotherMonitor of Processes,undefined,C.ss73.ss
82,drawLineFloat,AnotherMonitor of Processes,undefined,C.ss62.ss
83,read,AnotherMonitor of Processes,undefined,C.ss61.ss
84,onSurfaceTextureUpdated,AnotherMonitor of Processes,undefined,C.ss81.ss
85,getIntervalUpdate,AnotherMonitor of Processes,undefined,C.ss61.ss
86,run,AnotherMonitor of Processes,undefined,C.ss72.ss
87,getCPUTotalP,AnotherMonitor of Processes,undefined,C.ss61.ss
88,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
89,getCPUAMP,AnotherMonitor of Processes,undefined,C.ss61.ss
90,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
91,getMemUsed,AnotherMonitor of Processes,undefined,C.ss61.ss
92,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
93,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
94,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
95,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
96,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
97,getCached,AnotherMonitor of Processes,undefined,C.ss61.ss
98,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
99,getThreshold,AnotherMonitor of Processes,undefined,C.ss61.ss
100,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
101,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
102,run,AnotherMonitor of Processes,undefined,C.ss73.ss
103,run,AnotherMonitor of Processes,undefined,C.ss74.ss
104,onDrawCustomised,AnotherMonitor of Processes,undefined,C.ss62.ss
105,read,AnotherMonitor of Processes,undefined,C.ss61.ss
106,run,AnotherMonitor of Processes,undefined,C.ss72.ss
107,isRecording,AnotherMonitor of Processes,undefined,C.ss61.ss
108,onSurfaceTextureUpdated,AnotherMonitor of Processes,undefined,C.ss81.ss
109,getCPUTotalP,AnotherMonitor of Processes,undefined,C.ss61.ss
110,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
111,getCPUAMP,AnotherMonitor of Processes,undefined,C.ss61.ss
112,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
113,getMemUsed,AnotherMonitor of Processes,undefined,C.ss61.ss
114,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
115,getMemAvailable,AnotherMonitor of Processes,undefined,C.ss61.ss
116,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
117,getMemFree,AnotherMonitor of Processes,undefined,C.ss61.ss
118,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
119,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
120,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
121,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
122,run,AnotherMonitor of Processes,undefined,C.ss74.ss
123,run,AnotherMonitor of Processes,undefined,C.ss73.ss
124,onDrawCustomised,AnotherMonitor of Processes,undefined,C.ss62.ss
125,read,AnotherMonitor of Processes,undefined,C.ss61.ss
126,onSurfaceTextureUpdated,AnotherMonitor of Processes,undefined,C.ss81.ss
127,run,AnotherMonitor of Processes,undefined,C.ss72.ss
128,getCPUAMP,AnotherMonitor of Processes,undefined,C.ss61.ss
129,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
130,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
131,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
132,getMemUsed,AnotherMonitor of Processes,undefined,C.ss61.ss
133,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
134,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
135,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
136,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
137,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
138,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
139,run,AnotherMonitor of Processes,undefined,C.ss74.ss
140,run,AnotherMonitor of Processes,undefined,C.ss73.ss
141,drawLineFloat,AnotherMonitor of Processes,undefined,C.ss62.ss
142,read,AnotherMonitor of Processes,undefined,C.ss61.ss
143,onSurfaceTextureUpdated,AnotherMonitor of Processes,undefined,C.ss81.ss
144,run,AnotherMonitor of Processes,undefined,C.ss72.ss
145,getCPUTotalP,AnotherMonitor of Processes,undefined,C.ss61.ss
146,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
147,getCPUAMP,AnotherMonitor of Processes,undefined,C.ss61.ss
148,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
149,getMemAvailable,AnotherMonitor of Processes,undefined,C.ss61.ss
150,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
151,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
152,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
153,getMemFree,AnotherMonitor of Processes,undefined,C.ss61.ss
154,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
155,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
156,run,AnotherMonitor of Processes,undefined,C.ss74.ss
157,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
158,run,AnotherMonitor of Processes,undefined,C.ss73.ss
159,onDrawCustomised,AnotherMonitor of Processes,undefined,C.ss62.ss
160,restrictPercentage,AnotherMonitor of Processes,undefined,C.ss61.ss
161,onSurfaceTextureUpdated,AnotherMonitor of Processes,undefined,C.ss81.ss
162,run,AnotherMonitor of Processes,undefined,C.ss72.ss
163,getCPUTotalP,AnotherMonitor of Processes,undefined,C.ss61.ss
164,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
165,getCPUAMP,AnotherMonitor of Processes,undefined,C.ss61.ss
166,setTextLabelCPU,AnotherMonitor of Processes,undefined,C.ss60.ss
167,getMemUsed,AnotherMonitor of Processes,undefined,C.ss61.ss
168,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
169,getMemAvailable,AnotherMonitor of Processes,undefined,C.ss61.ss
170,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
171,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
172,setTextLabelMemory,AnotherMonitor of Processes,undefined,C.ss60.ss
173,getMemTotal,AnotherMonitor of Processes,undefined,C.ss61.ss
174,run,AnotherMonitor of Processes,undefined,C.ss74.ss
