id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#administrator:question list->administrator:question list,Navigate in the category list,2,1,0,0,0
2,stl#administrator:question->administrator:question,Navigate in the category list,2,1,0,0,0
3,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:display question list->display question list:answer,Navigate in the category list,5,3,0,1,0
4,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:display question list->display question list:display question->display question:question,Navigate in the category list,6,5,0,0,0
5,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:display question list->display question list:display question->display question:question list,Navigate in the category list,6,5,0,0,0
6,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:display question list->display question list:question list,Navigate in the category list,5,4,0,0,0
7,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:question list,Navigate in the category list,4,3,0,0,0
8,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:display survey list and question list->display survey list and question list:survey list,Navigate in the category list,5,3,1,0,0
9,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:path list,Navigate in the category list,4,3,0,0,0
10,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:survey list,Navigate in the category list,4,2,1,0,0
11,stl#administrator:survey list->administrator:survey list,Navigate in the category list,2,0,1,0,0
12,stl#administrator:path list->administrator:path list,Navigate in the category list,2,1,0,0,0
13,stl#administrator:new survey button->administrator:new survey button->new survey button:retrive school path and survey->retrive school path and survey:display school list->display school list:shcool list->shcool list:display path list->display path list:display survey list and question list->display survey list and question list:survey list,Navigate in the category list,8,4,3,0,0
14,stl#administrator:new survey button->administrator:new survey button->new survey button:retrive school path and survey->retrive school path and survey:display school list->display school list:shcool list->shcool list:display path list->display path list:path list,Navigate in the category list,7,4,2,0,0
15,stl#administrator:new survey button->administrator:new survey button->new survey button:retrive school path and survey->retrive school path and survey:display school list->display school list:shcool list->shcool list:display path list->display path list:survey list,Navigate in the category list,7,3,3,0,0
16,stl#administrator:new survey button->administrator:new survey button->new survey button:retrive school path and survey->retrive school path and survey:survey list,Navigate in the category list,4,0,3,0,0
