id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:success message-->User:success message,Add Site,CTRL,2,0,3,1,6
2,stl#User:"sites" link-->User:"sites" link-->"sites" link:redirect to a page with the curernt sites list-->redirect to a page with the curernt sites list:site list-->site list:display the add site info page-->display the add site info page:site information,Add Site,TRAN_NA,6,1,8.6,5,51.599999999999994
3,stl#User:"sites" link-->User:"sites" link-->"sites" link:redirect to a page with the curernt sites list-->redirect to a page with the curernt sites list:site list-->site list:display the add site info page-->display the add site info page:add site page-->add site page:check existing situation for the new site-->check existing situation for the new site:existing site error message,Add Site,TRAN_NA,8,2,8.428571428571429,7,67.42857142857143
4,stl#User:"sites" link-->User:"sites" link-->"sites" link:redirect to a page with the curernt sites list-->redirect to a page with the curernt sites list:site list-->site list:display the add site info page-->display the add site info page:add site page-->add site page:check existing situation for the new site-->check existing situation for the new site:add site information db-->add site information db:site information,Add Site,TRAN_NA,9,2,10.25,8,92.25
5,stl#User:"sites" link-->User:"sites" link-->"sites" link:redirect to a page with the curernt sites list-->redirect to a page with the curernt sites list:site list-->site list:display the add site info page-->display the add site info page:add site page-->add site page:check existing situation for the new site-->check existing situation for the new site:add site information db-->add site information db:success message,Add Site,TRAN_NA,9,2,9,8,81
6,stl#User:"sites" link-->User:"sites" link-->"sites" link:redirect to a page with the curernt sites list-->redirect to a page with the curernt sites list:site information,Add Site,TRAN_NA,4,1,9.333333333333334,3,37.333333333333336
7,stl#User:existing site error message-->User:existing site error message,Add Site,CTRL;EXTCLL;DM;EI,2,0,13,1,26
8,stl#User:site list-->User:site list-->site list:display the add site info page-->display the add site info page:site information,Add Site,TRAN_NA,4,1,13,3,52
9,stl#User:site list-->User:site list-->site list:display the add site info page-->display the add site info page:add site page-->add site page:check existing situation for the new site-->check existing situation for the new site:existing site error message,Add Site,TRAN_NA,6,2,11,5,66
10,stl#User:site list-->User:site list-->site list:display the add site info page-->display the add site info page:add site page-->add site page:check existing situation for the new site-->check existing situation for the new site:add site information db-->add site information db:site information,Add Site,TRAN_NA,7,2,13,6,91
11,stl#User:site list-->User:site list-->site list:display the add site info page-->display the add site info page:add site page-->add site page:check existing situation for the new site-->check existing situation for the new site:add site information db-->add site information db:success message,Add Site,TRAN_NA,7,2,11.333333333333334,6,79.33333333333334
12,stl#User:add site page-->User:add site page-->add site page:check existing situation for the new site-->check existing situation for the new site:existing site error message,Add Site,TRAN_NA,4,0,9.666666666666666,3,38.666666666666664
13,stl#User:add site page-->User:add site page-->add site page:check existing situation for the new site-->check existing situation for the new site:add site information db-->add site information db:site information,Add Site,TRAN_NA,5,0,13,4,65
14,stl#User:add site page-->User:add site page-->add site page:check existing situation for the new site-->check existing situation for the new site:add site information db-->add site information db:success message,Add Site,TRAN_NA,5,0,10.5,4,52.5
