id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Actor:Create Event Screen->Actor:Create Event Screen->Create Event Screen:Validate hashtag containts alphanume dash underscore->Validate hashtag containts alphanume dash underscore:Handle Validate Error->Handle Validate Error:Event Collection,Create a Private Event,5,2,2,0,0
2,stl#Actor:Create Event Screen->Actor:Create Event Screen->Create Event Screen:Validate hashtag containts alphanume dash underscore->Validate hashtag containts alphanume dash underscore:Validate hashtag uniqueness->Validate hashtag uniqueness:Event Collection,Create a Private Event,5,2,2,0,0
3,stl#Actor:Create Event Screen->Actor:Create Event Screen->Create Event Screen:Validate hashtag containts alphanume dash underscore->Validate hashtag containts alphanume dash underscore:Validate hashtag uniqueness->Validate hashtag uniqueness:Handle Validate Error->Handle Validate Error:Event Collection,Create a Private Event,6,2,3,0,0
4,stl#Actor:Create Event Screen->Actor:Create Event Screen->Create Event Screen:Handle Validate Error->Handle Validate Error:Event Collection,Create a Private Event,4,2,1,0,0
5,stl#User:Create Event Screen->User:Create Event Screen->Create Event Screen:Validate hashtag containts alphanume dash underscore->Validate hashtag containts alphanume dash underscore:Handle Validate Error->Handle Validate Error:Event Collection,Create a Private Event,5,2,2,0,0
6,stl#User:Create Event Screen->User:Create Event Screen->Create Event Screen:Validate hashtag containts alphanume dash underscore->Validate hashtag containts alphanume dash underscore:Validate hashtag uniqueness->Validate hashtag uniqueness:Event Collection,Create a Private Event,5,2,2,0,0
7,stl#User:Create Event Screen->User:Create Event Screen->Create Event Screen:Validate hashtag containts alphanume dash underscore->Validate hashtag containts alphanume dash underscore:Validate hashtag uniqueness->Validate hashtag uniqueness:Handle Validate Error->Handle Validate Error:Event Collection,Create a Private Event,6,2,3,0,0
8,stl#User:Create Event Screen->User:Create Event Screen->Create Event Screen:Handle Validate Error->Handle Validate Error:Event Collection,Create a Private Event,4,2,1,0,0
