id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Business Partner:Bills view page->Business Partner:Bills view page->Bills view page:View Bill Details->View Bill Details:Bill Detail Page->Bill Detail Page:Make payment,View Bill,undefined,2,2,0,0
2,stl#Business Partner:Bills view page->Business Partner:Bills view page->Bills view page:View Bill Details->View Bill Details:Bill Detail Page->Bill Detail Page:Dispute bill->Dispute bill:Subscription,View Bill,undefined,2,2,1,0
3,stl#Business Partner:Bills view page->Business Partner:Bills view page->Bills view page:View Bill Details->View Bill Details:Bill Detail Page->Bill Detail Page:Dispute bill->Dispute bill:Disputation request page->Disputation request page:Submit disputation request->Submit disputation request:Validate disputation request->Validate disputation request:Disputation request success page,View Bill,undefined,4,4,0,0
4,stl#Business Partner:Bills view page->Business Partner:Bills view page->Bills view page:View Bill Details->View Bill Details:Bill Detail Page->Bill Detail Page:Dispute bill->Dispute bill:Disputation request page->Disputation request page:Validate disputation request->Validate disputation request:Disputation request success page,View Bill,undefined,4,3,0,0
5,stl#Business Partner:Bills view page->Business Partner:Bills view page->Bills view page:Display bills->Display bills:Bills->Bills:Post bills->Post bills:Unbilled Transactions->Unbilled Transactions:Redeem coupon,View Bill,undefined,1,3,2,0
6,stl#Business Partner:Bills view page->Business Partner:Bills view page->Bills view page:Display bills->Display bills:Bills->Bills:Post bills->Post bills:Unbilled Transactions->Unbilled Transactions:Display unbilled transactions->Display unbilled transactions:Bills view page->Bills view page:Display bills,View Bill,undefined,2,4,2,0
7,stl#Business Partner:Bills view page->Business Partner:Bills view page->Bills view page:Display bills->Display bills:Bills->Bills:Post bills->Post bills:Unbilled Transactions->Unbilled Transactions:Display unbilled transactions->Display unbilled transactions:Bills view page->Bills view page:View Bill Details->View Bill Details:Bill Detail Page->Bill Detail Page:Make payment,View Bill,undefined,3,5,2,0
8,stl#Business Partner:Bills view page->Business Partner:Bills view page->Bills view page:Display bills->Display bills:Bills->Bills:Post bills->Post bills:Unbilled Transactions->Unbilled Transactions:Display unbilled transactions->Display unbilled transactions:Bills view page->Bills view page:View Bill Details->View Bill Details:Bill Detail Page->Bill Detail Page:Dispute bill->Dispute bill:Subscription,View Bill,undefined,3,5,3,0
9,stl#Business Partner:Bills view page->Business Partner:Bills view page->Bills view page:Display bills->Display bills:Bills->Bills:Post bills->Post bills:Unbilled Transactions->Unbilled Transactions:Display unbilled transactions->Display unbilled transactions:Bills view page->Bills view page:View Bill Details->View Bill Details:Bill Detail Page->Bill Detail Page:Dispute bill->Dispute bill:Disputation request page->Disputation request page:Submit disputation request->Submit disputation request:Validate disputation request->Validate disputation request:Disputation request success page,View Bill,undefined,5,7,2,0
10,stl#Business Partner:Bills view page->Business Partner:Bills view page->Bills view page:Display bills->Display bills:Bills->Bills:Post bills->Post bills:Unbilled Transactions->Unbilled Transactions:Display unbilled transactions->Display unbilled transactions:Bills view page->Bills view page:View Bill Details->View Bill Details:Bill Detail Page->Bill Detail Page:Dispute bill->Dispute bill:Disputation request page->Disputation request page:Validate disputation request->Validate disputation request:Disputation request success page,View Bill,undefined,5,6,2,0
11,stl#Business Partner:Bills view page->Business Partner:Bills view page->Bills view page:Display bills->Display bills:Bills->Bills:Post bills->Post bills:Partneer subscriptions,View Bill,undefined,1,2,2,0
