id,element,useCase,type,component
1,user:List of all submitted reservations,Cancel submitted reservation,boundary,Reservation
2,user:"cancel" button,Cancel submitted reservation,control,cancelbutton
3,user:confirmation message,Cancel submitted reservation,boundary,ReservationController
4,"cancel" button:cancel message,Cancel submitted reservation,control,cancelbutton
5,cancel message:List of all submitted reservations,Cancel submitted reservation,boundary,Reservation
6,cancel message:reservation info,Cancel submitted reservation,boundary,Reservation
7,cancel message:display a message about cancel reservation,Cancel submitted reservation,boundary,Reservation
8,display a message about cancel reservation:confirmation message,Cancel submitted reservation,boundary,ReservationController
9,stl#user:List of all submitted reservations,Cancel submitted reservation,Stimulus,undefined
10,stl#user:"cancel" button,Cancel submitted reservation,Stimulus,undefined
11,stl#user:confirmation message,Cancel submitted reservation,Stimulus,undefined
