id,element,useCase,type,outboundDegree,inboundDegree
1,student:already exist message,Manage Student Info,0,undefined,undefined
2,student:student info,Manage Student Info,0,undefined,undefined
3,student:student info input interface,Manage Student Info,0,undefined,undefined
4,already exist message:still save info,Manage Student Info,0,undefined,undefined
5,save:already exist message,Manage Student Info,0,undefined,undefined
6,database:student info,Manage Student Info,0,undefined,undefined
7,save:database,Manage Student Info,0,undefined,undefined
8,still save info:database,Manage Student Info,0,undefined,undefined
9,student info input interface:save,Manage Student Info,0,undefined,undefined
10,stl#student:already exist message,Manage Student Info,0,undefined,undefined
11,stl#student:student info,Manage Student Info,0,undefined,undefined
12,stl#student:student info input interface,Manage Student Info,0,undefined,undefined
