id,element,NOCH,DIT,CBO,NUMS,NCI,NCIF
1,Web based product configurator and data service system,0,0,0,0,0,0
2,$help://classdiagram.htm,0,0,0,0,0,0
3,$help://class_model_pattern.htm,0,0,0,0,0,0
4,Data Service Configuration Form,0,0,0,0,0,0
5,Product Configuration,0,0,0,0,0,0
6,Sensor Data Export File,0,0,0,0,0,0
7,Sensor Product Configuration Form,0,0,0,0,0,0
8,User Account,0,0,0,0,0,0
9,Homepage,0,0,0,0,0,0
