id,path,transactional,path_length,diagram,useCase
1,User->Job list page->validate input data->Invalid input data,CTRL,4,Search for jobs,Search for jobs
2,User->Job list page->validate input data->Invalid input data,INT,4,Search for jobs,Search for jobs
3,User->Job search page->verify input information->invalid input information,CTRL,4,Search for jobs,Search for jobs
4,User->Job search page->verify input information->invalid input information,INT,4,Search for jobs,Search for jobs
5,User->Job search page->verify input information->Search by input keywords from Indeed.com->Indeed.com,CTRL,5,Search for jobs,Search for jobs
6,User->Job search page->verify input information->Search by input keywords from Indeed.com->Indeed.com,EXTIVK,5,Search for jobs,Search for jobs
7,Indeed.com->Sort search results->Job list page,CTRL,3,Search for jobs,Search for jobs
8,Indeed.com->Sort search results->Job list page,EXTCLL,3,Search for jobs,Search for jobs
9,Indeed.com->Sort search results->Job list page,INT,3,Search for jobs,Search for jobs
